Nome do Ativo;Data;Cota
KAPITALO ZETA FIC MULTIMERCADO;30/06/2023;5,536798
KAPITALO ZETA FIC MULTIMERCADO;03/07/2023;5,534159
KAPITALO ZETA FIC MULTIMERCADO;04/07/2023;5,52877
KAPITALO ZETA FIC MULTIMERCADO;05/07/2023;5,533498
KAPITALO ZETA FIC MULTIMERCADO;06/07/2023;5,514655
KAPITALO ZETA FIC MULTIMERCADO;07/07/2023;5,552334
KAPITALO ZETA FIC MULTIMERCADO;10/07/2023;5,549188
KAPITALO ZETA FIC MULTIMERCADO;11/07/2023;5,566848
KAPITALO ZETA FIC MULTIMERCADO;12/07/2023;5,606015
KAPITALO ZETA FIC MULTIMERCADO;13/07/2023;5,63764
KAPITALO ZETA FIC MULTIMERCADO;14/07/2023;5,595689
KAPITALO ZETA FIC MULTIMERCADO;17/07/2023;5,588953
KAPITALO ZETA FIC MULTIMERCADO;18/07/2023;5,600328
KAPITALO ZETA FIC MULTIMERCADO;19/07/2023;5,59984
KAPITALO ZETA FIC MULTIMERCADO;20/07/2023;5,56522
KAPITALO ZETA FIC MULTIMERCADO;21/07/2023;5,585326
KAPITALO ZETA FIC MULTIMERCADO;24/07/2023;5,605005
KAPITALO ZETA FIC MULTIMERCADO;25/07/2023;5,612495
KAPITALO ZETA FIC MULTIMERCADO;26/07/2023;5,629584
KAPITALO ZETA FIC MULTIMERCADO;27/07/2023;5,653673
KAPITALO ZETA FIC MULTIMERCADO;28/07/2023;5,671448
KAPITALO ZETA FIC MULTIMERCADO;31/07/2023;5,719786
KAPITALO ZETA FIC MULTIMERCADO;01/08/2023;5,697743
KAPITALO ZETA FIC MULTIMERCADO;02/08/2023;5,678181
KAPITALO ZETA FIC MULTIMERCADO;03/08/2023;5,716209
KAPITALO ZETA FIC MULTIMERCADO;04/08/2023;5,751645
KAPITALO ZETA FIC MULTIMERCADO;07/08/2023;5,736448
KAPITALO ZETA FIC MULTIMERCADO;08/08/2023;5,759315
KAPITALO ZETA FIC MULTIMERCADO;09/08/2023;5,742935
KAPITALO ZETA FIC MULTIMERCADO;10/08/2023;5,755185
KAPITALO ZETA FIC MULTIMERCADO;11/08/2023;5,72703
KAPITALO ZETA FIC MULTIMERCADO;14/08/2023;5,687224
KAPITALO ZETA FIC MULTIMERCADO;15/08/2023;5,685354
KAPITALO ZETA FIC MULTIMERCADO;16/08/2023;5,679098
KAPITALO ZETA FIC MULTIMERCADO;17/08/2023;5,643719
KAPITALO ZETA FIC MULTIMERCADO;18/08/2023;5,665497
KAPITALO ZETA FIC MULTIMERCADO;21/08/2023;5,646394
KAPITALO ZETA FIC MULTIMERCADO;22/08/2023;5,670676
KAPITALO ZETA FIC MULTIMERCADO;23/08/2023;5,701569
KAPITALO ZETA FIC MULTIMERCADO;24/08/2023;5,694149
KAPITALO ZETA FIC MULTIMERCADO;25/08/2023;5,680144
KAPITALO ZETA FIC MULTIMERCADO;28/08/2023;5,683169
KAPITALO ZETA FIC MULTIMERCADO;29/08/2023;5,742069
KAPITALO ZETA FIC MULTIMERCADO;30/08/2023;5,736611
KAPITALO ZETA FIC MULTIMERCADO;31/08/2023;5,704357
KAPITALO ZETA FIC MULTIMERCADO;01/09/2023;5,716057
KAPITALO ZETA FIC MULTIMERCADO;04/09/2023;5,728354
KAPITALO ZETA FIC MULTIMERCADO;05/09/2023;5,667682
KAPITALO ZETA FIC MULTIMERCADO;06/09/2023;5,628828
KAPITALO ZETA FIC MULTIMERCADO;08/09/2023;5,625774
KAPITALO ZETA FIC MULTIMERCADO;11/09/2023;5,649922
KAPITALO ZETA FIC MULTIMERCADO;12/09/2023;5,658163
KAPITALO ZETA FIC MULTIMERCADO;13/09/2023;5,691665
KAPITALO ZETA FIC MULTIMERCADO;14/09/2023;5,725737
KAPITALO ZETA FIC MULTIMERCADO;15/09/2023;5,727065
KAPITALO ZETA FIC MULTIMERCADO;18/09/2023;5,717445
KAPITALO ZETA FIC MULTIMERCADO;19/09/2023;5,711569
KAPITALO ZETA FIC MULTIMERCADO;20/09/2023;5,727185
KAPITALO ZETA FIC MULTIMERCADO;21/09/2023;5,698854
KAPITALO ZETA FIC MULTIMERCADO;22/09/2023;5,721908
KAPITALO ZETA FIC MULTIMERCADO;25/09/2023;5,695202
KAPITALO ZETA FIC MULTIMERCADO;26/09/2023;5,667274
KAPITALO ZETA FIC MULTIMERCADO;27/09/2023;5,618924
KAPITALO ZETA FIC MULTIMERCADO;28/09/2023;5,639981
KAPITALO ZETA FIC MULTIMERCADO;29/09/2023;5,693197
KAPITALO ZETA FIC MULTIMERCADO;02/10/2023;5,654325
KAPITALO ZETA FIC MULTIMERCADO;03/10/2023;5,619902
KAPITALO ZETA FIC MULTIMERCADO;04/10/2023;5,65195
KAPITALO ZETA FIC MULTIMERCADO;05/10/2023;5,657863
KAPITALO ZETA FIC MULTIMERCADO;06/10/2023;5,665668
KAPITALO ZETA FIC MULTIMERCADO;09/10/2023;5,69344
KAPITALO ZETA FIC MULTIMERCADO;10/10/2023;5,720556
KAPITALO ZETA FIC MULTIMERCADO;11/10/2023;5,691174
KAPITALO ZETA FIC MULTIMERCADO;13/10/2023;5,662551
KAPITALO ZETA FIC MULTIMERCADO;16/10/2023;5,659351
KAPITALO ZETA FIC MULTIMERCADO;17/10/2023;5,602271
KAPITALO ZETA FIC MULTIMERCADO;18/10/2023;5,564759
KAPITALO ZETA FIC MULTIMERCADO;19/10/2023;5,549306
KAPITALO ZETA FIC MULTIMERCADO;20/10/2023;5,60645
KAPITALO ZETA FIC MULTIMERCADO;23/10/2023;5,618596
KAPITALO ZETA FIC MULTIMERCADO;24/10/2023;5,61956
KAPITALO ZETA FIC MULTIMERCADO;25/10/2023;5,638437
KAPITALO ZETA FIC MULTIMERCADO;26/10/2023;5,670693
KAPITALO ZETA FIC MULTIMERCADO;27/10/2023;5,653481
KAPITALO ZETA FIC MULTIMERCADO;30/10/2023;5,591511
KAPITALO ZETA FIC MULTIMERCADO;31/10/2023;5,620691
KAPITALO ZETA FIC MULTIMERCADO;01/11/2023;5,68083
KAPITALO ZETA FIC MULTIMERCADO;03/11/2023;5,718762
KAPITALO ZETA FIC MULTIMERCADO;06/11/2023;5,74067
KAPITALO ZETA FIC MULTIMERCADO;07/11/2023;5,760552
KAPITALO ZETA FIC MULTIMERCADO;08/11/2023;5,727535
KAPITALO ZETA FIC MULTIMERCADO;09/11/2023;5,701998
KINEA ATLAS II FI MULTIMERCADO;06/04/2018;1,250837
KINEA ATLAS II FI MULTIMERCADO;09/04/2018;1,24855
KINEA ATLAS II FI MULTIMERCADO;10/04/2018;1,251514
KINEA ATLAS II FI MULTIMERCADO;11/04/2018;1,25256
KINEA ATLAS II FI MULTIMERCADO;12/04/2018;1,259285
KINEA ATLAS II FI MULTIMERCADO;13/04/2018;1,258073
KINEA ATLAS II FI MULTIMERCADO;16/04/2018;1,258296
KINEA ATLAS II FI MULTIMERCADO;17/04/2018;1,260423
KINEA ATLAS II FI MULTIMERCADO;18/04/2018;1,262377
KINEA ATLAS II FI MULTIMERCADO;19/04/2018;1,265492
KINEA ATLAS II FI MULTIMERCADO;20/04/2018;1,270239
KINEA ATLAS II FI MULTIMERCADO;23/04/2018;1,273885
KINEA ATLAS II FI MULTIMERCADO;24/04/2018;1,270526
KINEA ATLAS II FI MULTIMERCADO;25/04/2018;1,271257
KINEA ATLAS II FI MULTIMERCADO;26/04/2018;1,273431
KINEA ATLAS II FI MULTIMERCADO;27/04/2018;1,274481
KINEA ATLAS II FI MULTIMERCADO;30/04/2018;1,27729
KINEA ATLAS II FI MULTIMERCADO;02/05/2018;1,277461
KINEA ATLAS II FI MULTIMERCADO;03/05/2018;1,27643
KINEA ATLAS II FI MULTIMERCADO;04/05/2018;1,278866
KINEA ATLAS II FI MULTIMERCADO;07/05/2018;1,278517
KINEA ATLAS II FI MULTIMERCADO;08/05/2018;1,278177
KINEA ATLAS II FI MULTIMERCADO;09/05/2018;1,277167
KINEA ATLAS II FI MULTIMERCADO;10/05/2018;1,278693
KINEA ATLAS II FI MULTIMERCADO;11/05/2018;1,273079
KINEA ATLAS II FI MULTIMERCADO;14/05/2018;1,268004
KINEA ATLAS II FI MULTIMERCADO;15/05/2018;1,266968
KINEA ATLAS II FI MULTIMERCADO;16/05/2018;1,269969
KINEA ATLAS II FI MULTIMERCADO;17/05/2018;1,263751
KINEA ATLAS II FI MULTIMERCADO;18/05/2018;1,259875
KINEA ATLAS II FI MULTIMERCADO;21/05/2018;1,264086
KINEA ATLAS II FI MULTIMERCADO;22/05/2018;1,268759
KINEA ATLAS II FI MULTIMERCADO;23/05/2018;1,268652
KINEA ATLAS II FI MULTIMERCADO;24/05/2018;1,266307
KINEA ATLAS II FI MULTIMERCADO;25/05/2018;1,264547
KINEA ATLAS II FI MULTIMERCADO;28/05/2018;1,259329
KINEA ATLAS II FI MULTIMERCADO;29/05/2018;1,260721
KINEA ATLAS II FI MULTIMERCADO;30/05/2018;1,259668
KINEA ATLAS II FI MULTIMERCADO;01/06/2018;1,261448
KINEA ATLAS II FI MULTIMERCADO;04/06/2018;1,264974
KINEA ATLAS II FI MULTIMERCADO;05/06/2018;1,25892
KINEA ATLAS II FI MULTIMERCADO;06/06/2018;1,255391
KINEA ATLAS II FI MULTIMERCADO;07/06/2018;1,245038
KINEA ATLAS II FI MULTIMERCADO;08/06/2018;1,250558
KINEA ATLAS II FI MULTIMERCADO;11/06/2018;1,252557
KINEA ATLAS II FI MULTIMERCADO;12/06/2018;1,253897
KINEA ATLAS II FI MULTIMERCADO;13/06/2018;1,251557
KINEA ATLAS II FI MULTIMERCADO;14/06/2018;1,239725
KINEA ATLAS II FI MULTIMERCADO;15/06/2018;1,252234
KINEA ATLAS II FI MULTIMERCADO;18/06/2018;1,256393
KINEA ATLAS II FI MULTIMERCADO;19/06/2018;1,267354
KINEA ATLAS II FI MULTIMERCADO;20/06/2018;1,265729
KINEA ATLAS II FI MULTIMERCADO;21/06/2018;1,265307
KINEA ATLAS II FI MULTIMERCADO;22/06/2018;1,264556
KINEA ATLAS II FI MULTIMERCADO;25/06/2018;1,26805
KINEA ATLAS II FI MULTIMERCADO;26/06/2018;1,271014
KINEA ATLAS II FI MULTIMERCADO;27/06/2018;1,265216
KINEA ATLAS II FI MULTIMERCADO;28/06/2018;1,270982
KINEA ATLAS II FI MULTIMERCADO;29/06/2018;1,272626
KINEA ATLAS II FI MULTIMERCADO;02/07/2018;1,272962
KINEA ATLAS II FI MULTIMERCADO;03/07/2018;1,274469
KINEA ATLAS II FI MULTIMERCADO;04/07/2018;1,277159
KINEA ATLAS II FI MULTIMERCADO;05/07/2018;1,274103
KINEA ATLAS II FI MULTIMERCADO;06/07/2018;1,276857
KINEA ATLAS II FI MULTIMERCADO;09/07/2018;1,277312
KINEA ATLAS II FI MULTIMERCADO;10/07/2018;1,280715
KINEA ATLAS II FI MULTIMERCADO;11/07/2018;1,278012
KINEA ATLAS II FI MULTIMERCADO;12/07/2018;1,27831
KINEA ATLAS II FI MULTIMERCADO;13/07/2018;1,280714
KINEA ATLAS II FI MULTIMERCADO;16/07/2018;1,282744
KINEA ATLAS II FI MULTIMERCADO;17/07/2018;1,28689
KINEA ATLAS II FI MULTIMERCADO;18/07/2018;1,286092
KINEA ATLAS II FI MULTIMERCADO;19/07/2018;1,290251
KINEA ATLAS II FI MULTIMERCADO;20/07/2018;1,291555
KINEA ATLAS II FI MULTIMERCADO;23/07/2018;1,289074
KINEA ATLAS II FI MULTIMERCADO;24/07/2018;1,291967
KINEA ATLAS II FI MULTIMERCADO;25/07/2018;1,293617
KINEA ATLAS II FI MULTIMERCADO;26/07/2018;1,289473
KINEA ATLAS II FI MULTIMERCADO;27/07/2018;1,290712
KINEA ATLAS II FI MULTIMERCADO;30/07/2018;1,293635
KINEA ATLAS II FI MULTIMERCADO;31/07/2018;1,294292
KINEA ATLAS II FI MULTIMERCADO;01/08/2018;1,296674
KINEA ATLAS II FI MULTIMERCADO;02/08/2018;1,297322
KINEA ATLAS II FI MULTIMERCADO;03/08/2018;1,298716
KINEA ATLAS II FI MULTIMERCADO;06/08/2018;1,301877
KINEA ATLAS II FI MULTIMERCADO;07/08/2018;1,30042
KINEA ATLAS II FI MULTIMERCADO;08/08/2018;1,297697
KINEA ATLAS II FI MULTIMERCADO;09/08/2018;1,294795
KINEA ATLAS II FI MULTIMERCADO;10/08/2018;1,289016
KINEA ATLAS II FI MULTIMERCADO;13/08/2018;1,291481
KINEA ATLAS II FI MULTIMERCADO;14/08/2018;1,294227
KINEA ATLAS II FI MULTIMERCADO;15/08/2018;1,293766
KINEA ATLAS II FI MULTIMERCADO;16/08/2018;1,291341
KINEA ATLAS II FI MULTIMERCADO;17/08/2018;1,290364
KINEA ATLAS II FI MULTIMERCADO;20/08/2018;1,291236
KINEA ATLAS II FI MULTIMERCADO;21/08/2018;1,28605
KINEA ATLAS II FI MULTIMERCADO;22/08/2018;1,290047
KINEA ATLAS II FI MULTIMERCADO;23/08/2018;1,289738
KINEA ATLAS II FI MULTIMERCADO;24/08/2018;1,288307
KINEA ATLAS II FI MULTIMERCADO;27/08/2018;1,286577
KINEA ATLAS II FI MULTIMERCADO;28/08/2018;1,283563
KINEA ATLAS II FI MULTIMERCADO;29/08/2018;1,282752
KINEA ATLAS II FI MULTIMERCADO;30/08/2018;1,279083
KINEA ATLAS II FI MULTIMERCADO;31/08/2018;1,280451
KINEA ATLAS II FI MULTIMERCADO;03/09/2018;1,277697
KINEA ATLAS II FI MULTIMERCADO;04/09/2018;1,277127
KINEA ATLAS II FI MULTIMERCADO;05/09/2018;1,277952
KINEA ATLAS II FI MULTIMERCADO;06/09/2018;1,278124
KINEA ATLAS II FI MULTIMERCADO;10/09/2018;1,281527
KINEA ATLAS II FI MULTIMERCADO;11/09/2018;1,280444
KINEA ATLAS II FI MULTIMERCADO;12/09/2018;1,280928
KINEA ATLAS II FI MULTIMERCADO;13/09/2018;1,276987
KINEA ATLAS II FI MULTIMERCADO;14/09/2018;1,278426
KINEA ATLAS II FI MULTIMERCADO;17/09/2018;1,284375
KINEA ATLAS II FI MULTIMERCADO;18/09/2018;1,28425
KINEA ATLAS II FI MULTIMERCADO;19/09/2018;1,276607
KINEA ATLAS II FI MULTIMERCADO;20/09/2018;1,27407
KINEA ATLAS II FI MULTIMERCADO;21/09/2018;1,277089
KINEA ATLAS II FI MULTIMERCADO;24/09/2018;1,279206
KINEA ATLAS II FI MULTIMERCADO;25/09/2018;1,280978
KINEA ATLAS II FI MULTIMERCADO;26/09/2018;1,281927
KINEA ATLAS II FI MULTIMERCADO;27/09/2018;1,284651
KINEA ATLAS II FI MULTIMERCADO;28/09/2018;1,283311
KINEA ATLAS II FI MULTIMERCADO;01/10/2018;1,282258
KINEA ATLAS II FI MULTIMERCADO;02/10/2018;1,285762
KINEA ATLAS II FI MULTIMERCADO;03/10/2018;1,293122
KINEA ATLAS II FI MULTIMERCADO;04/10/2018;1,295377
KINEA ATLAS II FI MULTIMERCADO;05/10/2018;1,295792
KINEA ATLAS II FI MULTIMERCADO;08/10/2018;1,307673
KINEA ATLAS II FI MULTIMERCADO;09/10/2018;1,313276
KINEA ATLAS II FI MULTIMERCADO;10/10/2018;1,309363
KINEA ATLAS II FI MULTIMERCADO;11/10/2018;1,311829
KINEA ATLAS II FI MULTIMERCADO;15/10/2018;1,313693
KINEA ATLAS II FI MULTIMERCADO;16/10/2018;1,318085
KINEA ATLAS II FI MULTIMERCADO;17/10/2018;1,320882
KINEA ATLAS II FI MULTIMERCADO;18/10/2018;1,317184
KINEA ATLAS II FI MULTIMERCADO;19/10/2018;1,317805
KINEA ATLAS II FI MULTIMERCADO;22/10/2018;1,322737
KINEA ATLAS II FI MULTIMERCADO;23/10/2018;1,325303
KINEA ATLAS II FI MULTIMERCADO;24/10/2018;1,321081
KINEA ATLAS II FI MULTIMERCADO;25/10/2018;1,323631
KINEA ATLAS II FI MULTIMERCADO;26/10/2018;1,329815
KINEA ATLAS II FI MULTIMERCADO;29/10/2018;1,326845
KINEA ATLAS II FI MULTIMERCADO;30/10/2018;1,328964
KINEA ATLAS II FI MULTIMERCADO;31/10/2018;1,330872
KINEA ATLAS II FI MULTIMERCADO;01/11/2018;1,33461
KINEA ATLAS II FI MULTIMERCADO;05/11/2018;1,337828
KINEA ATLAS II FI MULTIMERCADO;06/11/2018;1,334999
KINEA ATLAS II FI MULTIMERCADO;07/11/2018;1,331275
KINEA ATLAS II FI MULTIMERCADO;08/11/2018;1,326867
KINEA ATLAS II FI MULTIMERCADO;09/11/2018;1,327824
KINEA ATLAS II FI MULTIMERCADO;12/11/2018;1,326857
KINEA ATLAS II FI MULTIMERCADO;13/11/2018;1,324796
KINEA ATLAS II FI MULTIMERCADO;14/11/2018;1,330583
KINEA ATLAS II FI MULTIMERCADO;16/11/2018;1,339661
KINEA ATLAS II FI MULTIMERCADO;19/11/2018;1,337698
KINEA ATLAS II FI MULTIMERCADO;20/11/2018;1,337813
KINEA ATLAS II FI MULTIMERCADO;21/11/2018;1,338754
KINEA ATLAS II FI MULTIMERCADO;22/11/2018;1,338774
KINEA ATLAS II FI MULTIMERCADO;23/11/2018;1,338267
KINEA ATLAS II FI MULTIMERCADO;26/11/2018;1,329316
KINEA ATLAS II FI MULTIMERCADO;27/11/2018;1,330991
KINEA ATLAS II FI MULTIMERCADO;28/11/2018;1,333677
KINEA ATLAS II FI MULTIMERCADO;29/11/2018;1,334399
KINEA ATLAS II FI MULTIMERCADO;30/11/2018;1,33323
KINEA ATLAS II FI MULTIMERCADO;03/12/2018;1,334083
KINEA ATLAS II FI MULTIMERCADO;04/12/2018;1,329178
KINEA ATLAS II FI MULTIMERCADO;05/12/2018;1,332146
KINEA ATLAS II FI MULTIMERCADO;06/12/2018;1,331923
KINEA ATLAS II FI MULTIMERCADO;07/12/2018;1,330178
KINEA ATLAS II FI MULTIMERCADO;10/12/2018;1,325137
KINEA ATLAS II FI MULTIMERCADO;11/12/2018;1,328516
KINEA ATLAS II FI MULTIMERCADO;12/12/2018;1,335029
KINEA ATLAS II FI MULTIMERCADO;13/12/2018;1,338133
KINEA ATLAS II FI MULTIMERCADO;14/12/2018;1,337434
KINEA ATLAS II FI MULTIMERCADO;17/12/2018;1,33647
KINEA ATLAS II FI MULTIMERCADO;18/12/2018;1,339461
KINEA ATLAS II FI MULTIMERCADO;19/12/2018;1,341562
KINEA ATLAS II FI MULTIMERCADO;20/12/2018;1,34679
KINEA ATLAS II FI MULTIMERCADO;21/12/2018;1,346468
KINEA ATLAS II FI MULTIMERCADO;24/12/2018;1,34729
KINEA ATLAS II FI MULTIMERCADO;26/12/2018;1,345954
KINEA ATLAS II FI MULTIMERCADO;27/12/2018;1,348535
KINEA ATLAS II FI MULTIMERCADO;28/12/2018;1,353144
KINEA ATLAS II FI MULTIMERCADO;31/12/2018;1,354138
KINEA ATLAS II FI MULTIMERCADO;02/01/2019;1,357247
KINEA ATLAS II FI MULTIMERCADO;03/01/2019;1,364111
KINEA ATLAS II FI MULTIMERCADO;04/01/2019;1,365808
KINEA ATLAS II FI MULTIMERCADO;07/01/2019;1,364039
KINEA ATLAS II FI MULTIMERCADO;08/01/2019;1,362736
KINEA ATLAS II FI MULTIMERCADO;09/01/2019;1,369071
KINEA ATLAS II FI MULTIMERCADO;10/01/2019;1,36902
KINEA ATLAS II FI MULTIMERCADO;11/01/2019;1,370405
KINEA ATLAS II FI MULTIMERCADO;14/01/2019;1,374175
KINEA ATLAS II FI MULTIMERCADO;15/01/2019;1,370127
KINEA ATLAS II FI MULTIMERCADO;16/01/2019;1,372645
KINEA ATLAS II FI MULTIMERCADO;17/01/2019;1,377814
KINEA ATLAS II FI MULTIMERCADO;18/01/2019;1,372524
KINEA ATLAS II FI MULTIMERCADO;21/01/2019;1,373538
KINEA ATLAS II FI MULTIMERCADO;22/01/2019;1,37382
KINEA ATLAS II FI MULTIMERCADO;23/01/2019;1,382419
KINEA ATLAS II FI MULTIMERCADO;24/01/2019;1,383206
KINEA ATLAS II FI MULTIMERCADO;25/01/2019;1,383415
KINEA ATLAS II FI MULTIMERCADO;28/01/2019;1,384526
KINEA ATLAS II FI MULTIMERCADO;29/01/2019;1,387034
KINEA ATLAS II FI MULTIMERCADO;30/01/2019;1,389873
KINEA ATLAS II FI MULTIMERCADO;31/01/2019;1,399034
KINEA ATLAS II FI MULTIMERCADO;01/02/2019;1,397411
KINEA ATLAS II FI MULTIMERCADO;04/02/2019;1,395023
KINEA ATLAS II FI MULTIMERCADO;05/02/2019;1,393232
KINEA ATLAS II FI MULTIMERCADO;06/02/2019;1,389749
KINEA ATLAS II FI MULTIMERCADO;07/02/2019;1,38824
KINEA ATLAS II FI MULTIMERCADO;08/02/2019;1,386997
KINEA ATLAS II FI MULTIMERCADO;11/02/2019;1,383637
KINEA ATLAS II FI MULTIMERCADO;12/02/2019;1,390803
KINEA ATLAS II FI MULTIMERCADO;13/02/2019;1,388693
KINEA ATLAS II FI MULTIMERCADO;14/02/2019;1,393886
KINEA ATLAS II FI MULTIMERCADO;15/02/2019;1,396638
KINEA ATLAS II FI MULTIMERCADO;18/02/2019;1,39718
KINEA ATLAS II FI MULTIMERCADO;19/02/2019;1,397544
KINEA ATLAS II FI MULTIMERCADO;20/02/2019;1,391965
KINEA ATLAS II FI MULTIMERCADO;21/02/2019;1,389749
KINEA ATLAS II FI MULTIMERCADO;22/02/2019;1,39205
KINEA ATLAS II FI MULTIMERCADO;25/02/2019;1,390247
KINEA ATLAS II FI MULTIMERCADO;26/02/2019;1,393378
KINEA ATLAS II FI MULTIMERCADO;27/02/2019;1,391836
KINEA ATLAS II FI MULTIMERCADO;28/02/2019;1,392621
KINEA ATLAS II FI MULTIMERCADO;01/03/2019;1,390977
KINEA ATLAS II FI MULTIMERCADO;06/03/2019;1,388303
KINEA ATLAS II FI MULTIMERCADO;07/03/2019;1,384197
KINEA ATLAS II FI MULTIMERCADO;08/03/2019;1,385255
KINEA ATLAS II FI MULTIMERCADO;11/03/2019;1,392589
KINEA ATLAS II FI MULTIMERCADO;12/03/2019;1,392856
KINEA ATLAS II FI MULTIMERCADO;13/03/2019;1,396169
KINEA ATLAS II FI MULTIMERCADO;14/03/2019;1,395237
KINEA ATLAS II FI MULTIMERCADO;15/03/2019;1,395483
KINEA ATLAS II FI MULTIMERCADO;18/03/2019;1,397425
KINEA ATLAS II FI MULTIMERCADO;19/03/2019;1,39568
KINEA ATLAS II FI MULTIMERCADO;20/03/2019;1,396997
KINEA ATLAS II FI MULTIMERCADO;21/03/2019;1,391917
KINEA ATLAS II FI MULTIMERCADO;22/03/2019;1,384879
KINEA ATLAS II FI MULTIMERCADO;25/03/2019;1,387152
KINEA ATLAS II FI MULTIMERCADO;26/03/2019;1,387406
KINEA ATLAS II FI MULTIMERCADO;27/03/2019;1,377687
KINEA ATLAS II FI MULTIMERCADO;28/03/2019;1,383874
KINEA ATLAS II FI MULTIMERCADO;29/03/2019;1,386982
KINEA ATLAS II FI MULTIMERCADO;01/04/2019;1,39146
KINEA ATLAS II FI MULTIMERCADO;02/04/2019;1,392673
KINEA ATLAS II FI MULTIMERCADO;03/04/2019;1,390487
KINEA ATLAS II FI MULTIMERCADO;04/04/2019;1,389721
KINEA ATLAS II FI MULTIMERCADO;05/04/2019;1,387797
KINEA ATLAS II FI MULTIMERCADO;08/04/2019;1,386804
KINEA ATLAS II FI MULTIMERCADO;09/04/2019;1,383523
KINEA ATLAS II FI MULTIMERCADO;10/04/2019;1,388176
KINEA ATLAS II FI MULTIMERCADO;11/04/2019;1,382873
KINEA ATLAS II FI MULTIMERCADO;12/04/2019;1,378965
KINEA ATLAS II FI MULTIMERCADO;15/04/2019;1,379256
KINEA ATLAS II FI MULTIMERCADO;16/04/2019;1,375344
KINEA ATLAS II FI MULTIMERCADO;17/04/2019;1,370123
KINEA ATLAS II FI MULTIMERCADO;18/04/2019;1,377413
KINEA ATLAS II FI MULTIMERCADO;22/04/2019;1,378256
KINEA ATLAS II FI MULTIMERCADO;23/04/2019;1,383119
KINEA ATLAS II FI MULTIMERCADO;24/04/2019;1,378578
KINEA ATLAS II FI MULTIMERCADO;25/04/2019;1,384385
KINEA ATLAS II FI MULTIMERCADO;26/04/2019;1,385115
KINEA ATLAS II FI MULTIMERCADO;29/04/2019;1,384759
KINEA ATLAS II FI MULTIMERCADO;30/04/2019;1,388288
KINEA ATLAS II FI MULTIMERCADO;02/05/2019;1,386921
KINEA ATLAS II FI MULTIMERCADO;03/05/2019;1,392249
KINEA ATLAS II FI MULTIMERCADO;06/05/2019;1,389391
KINEA ATLAS II FI MULTIMERCADO;07/05/2019;1,389321
KINEA ATLAS II FI MULTIMERCADO;08/05/2019;1,39369
KINEA ATLAS II FI MULTIMERCADO;09/05/2019;1,393837
KINEA ATLAS II FI MULTIMERCADO;10/05/2019;1,392391
KINEA ATLAS II FI MULTIMERCADO;13/05/2019;1,38603
KINEA ATLAS II FI MULTIMERCADO;14/05/2019;1,387897
KINEA ATLAS II FI MULTIMERCADO;15/05/2019;1,387563
KINEA ATLAS II FI MULTIMERCADO;16/05/2019;1,380932
KINEA ATLAS II FI MULTIMERCADO;17/05/2019;1,373845
KINEA ATLAS II FI MULTIMERCADO;20/05/2019;1,379603
KINEA ATLAS II FI MULTIMERCADO;21/05/2019;1,389824
KINEA ATLAS II FI MULTIMERCADO;22/05/2019;1,389374
KINEA ATLAS II FI MULTIMERCADO;23/05/2019;1,388867
KINEA ATLAS II FI MULTIMERCADO;24/05/2019;1,390823
KINEA ATLAS II FI MULTIMERCADO;27/05/2019;1,391934
KINEA ATLAS II FI MULTIMERCADO;28/05/2019;1,397198
KINEA ATLAS II FI MULTIMERCADO;29/05/2019;1,401153
KINEA ATLAS II FI MULTIMERCADO;30/05/2019;1,405402
KINEA ATLAS II FI MULTIMERCADO;31/05/2019;1,407228
KINEA ATLAS II FI MULTIMERCADO;03/06/2019;1,408594
KINEA ATLAS II FI MULTIMERCADO;04/06/2019;1,41053
KINEA ATLAS II FI MULTIMERCADO;05/06/2019;1,407827
KINEA ATLAS II FI MULTIMERCADO;06/06/2019;1,410215
KINEA ATLAS II FI MULTIMERCADO;07/06/2019;1,413907
KINEA ATLAS II FI MULTIMERCADO;10/06/2019;1,415095
KINEA ATLAS II FI MULTIMERCADO;11/06/2019;1,418972
KINEA ATLAS II FI MULTIMERCADO;12/06/2019;1,418085
KINEA ATLAS II FI MULTIMERCADO;13/06/2019;1,423542
KINEA ATLAS II FI MULTIMERCADO;14/06/2019;1,424215
KINEA ATLAS II FI MULTIMERCADO;17/06/2019;1,42193
KINEA ATLAS II FI MULTIMERCADO;18/06/2019;1,423067
KINEA ATLAS II FI MULTIMERCADO;19/06/2019;1,427832
KINEA ATLAS II FI MULTIMERCADO;21/06/2019;1,434239
KINEA ATLAS II FI MULTIMERCADO;24/06/2019;1,436896
KINEA ATLAS II FI MULTIMERCADO;25/06/2019;1,43291
KINEA ATLAS II FI MULTIMERCADO;26/06/2019;1,432785
KINEA ATLAS II FI MULTIMERCADO;27/06/2019;1,435174
KINEA ATLAS II FI MULTIMERCADO;28/06/2019;1,440362
KINEA ATLAS II FI MULTIMERCADO;01/07/2019;1,440717
KINEA ATLAS II FI MULTIMERCADO;02/07/2019;1,443687
KINEA ATLAS II FI MULTIMERCADO;03/07/2019;1,448944
KINEA ATLAS II FI MULTIMERCADO;04/07/2019;1,453231
KINEA ATLAS II FI MULTIMERCADO;05/07/2019;1,456049
KINEA ATLAS II FI MULTIMERCADO;08/07/2019;1,461285
KINEA ATLAS II FI MULTIMERCADO;09/07/2019;1,4614
KINEA ATLAS II FI MULTIMERCADO;10/07/2019;1,463045
