"";"Data";"Nome do Ativo";"Cota";"CDI";"var_36M";"var_ano";"var_mes";"cdi_36M";"cdi_ano";"cdi_mes";"excess_var_36M";"excess_var_ano";"excess_var_mes"
"12296";2020-01-24;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,027854;2273,418423;NA;-18,95;-19,27;NA;-16,85;-25,07;NA;-2,1;5,8
"12297";2020-01-24;"SPX NIMITZ FEEDER FIC MULTIMERCADO";2,995847;2273,418423;26,85;-32,13;-30,68;23,55;-16,85;-25,07;3,3;-15,28;-5,61
"12298";2020-01-24;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,16717;2273,418423;NA;-13,66;-20,15;NA;-16,85;-25,07;NA;3,19;4,92
"12299";2020-01-24;"KINEA ATLAS II FI MULTIMERCADO";1,58085;2273,418423;NA;-17,8;-25,44;NA;-16,85;-25,07;NA;-0,949999999999999;-0,370000000000001
"12300";2020-01-27;"KAPITALO ZETA FIC MULTIMERCADO";4,169955;2273,806917;58,94;-24,68;-25,81;23,52;-16,84;-25,06;35,42;-7,84;-0,75
"12301";2020-01-27;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,218539;2273,806917;NA;-29,93;-30,85;NA;-16,84;-25,06;NA;-13,09;-5,79
"12302";2020-01-27;"IHFA";3774,41;2273,806917;32,57;-17,66;-20,87;23,52;-16,84;-25,06;9,05;-0,82;4,19
"12303";2020-01-27;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,97133;2273,806917;49,34;-27,07;-32,02;23,52;-16,84;-25,06;25,82;-10,23;-6,96
"12304";2020-01-27;"JGP STRATEGY FIC MULTIMERCADO";260,156558;2273,806917;35,27;-22,36;-27,33;23,52;-16,84;-25,06;11,75;-5,52;-2,27
"12305";2020-01-27;"KINEA ATLAS II FI MULTIMERCADO";1,569843;2273,806917;NA;-18,38;-25,96;NA;-16,84;-25,06;NA;-1,54;-0,900000000000002
"12306";2020-01-27;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,017006;2273,806917;NA;-19,81;-20,12;NA;-16,84;-25,06;NA;-2,97;4,94
"12307";2020-01-27;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,158718;2273,806917;NA;-14,29;-20,73;NA;-16,84;-25,06;NA;2,55;4,33
"12308";2020-01-27;"SPX NIMITZ FEEDER FIC MULTIMERCADO";2,988914;2273,806917;25,64;-32,29;-30,84;23,52;-16,84;-25,06;2,12;-15,45;-5,78
"12309";2020-01-28;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,975501;2274,195478;49,32;-26,91;-31,88;23,48;-16,83;-25,05;25,84;-10,08;-6,83
"12310";2020-01-28;"KAPITALO ZETA FIC MULTIMERCADO";4,198114;2274,195478;59,06;-24,18;-25,31;23,48;-16,83;-25,05;35,58;-7,35;-0,259999999999998
"12311";2020-01-28;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,221796;2274,195478;NA;-29,74;-30,66;NA;-16,83;-25,05;NA;-12,91;-5,61
"12312";2020-01-28;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,165286;2274,195478;NA;-13,8;-20,28;NA;-16,83;-25,05;NA;3,03;4,77
"12313";2020-01-28;"JGP STRATEGY FIC MULTIMERCADO";260,089941;2274,195478;34,97;-22,38;-27,34;23,48;-16,83;-25,05;11,49;-5,55;-2,29
"12314";2020-01-28;"KINEA ATLAS II FI MULTIMERCADO";1,579591;2274,195478;NA;-17,87;-25,5;NA;-16,83;-25,05;NA;-1,04;-0,449999999999999
"12315";2020-01-28;"IHFA";3792,54;2274,195478;32,95;-17,26;-20,49;23,48;-16,83;-25,05;9,47;-0,430000000000003;4,56
"12316";2020-01-28;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,023709;2274,195478;NA;-19,28;-19,6;NA;-16,83;-25,05;NA;-2,45;5,45
"12317";2020-01-28;"SPX NIMITZ FEEDER FIC MULTIMERCADO";2,99686;2274,195478;25,75;-32,11;-30,66;23,48;-16,83;-25,05;2,27;-15,28;-5,61
"12318";2020-01-29;"KAPITALO ZETA FIC MULTIMERCADO";4,190404;2274,584105;58,14;-24,32;-25,45;23,44;-16,81;-25,03;34,7;-7,51;-0,419999999999998
"12319";2020-01-29;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,163376;2274,584105;NA;-13,94;-20,41;NA;-16,81;-25,03;NA;2,87;4,62
"12320";2020-01-29;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,218626;2274,584105;NA;-29,93;-30,84;NA;-16,81;-25,03;NA;-13,12;-5,81
"12321";2020-01-29;"KINEA ATLAS II FI MULTIMERCADO";1,579682;2274,584105;NA;-17,86;-25,5;NA;-16,81;-25,03;NA;-1,05;-0,469999999999999
"12322";2020-01-29;"IHFA";3787,85;2274,584105;32,87;-17,36;-20,58;23,44;-16,81;-25,03;9,43;-0,550000000000001;4,45
"12323";2020-01-29;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,025229;2274,584105;NA;-19,16;-19,48;NA;-16,81;-25,03;NA;-2,35;5,55
"12324";2020-01-29;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,975633;2274,584105;49;-26,91;-31,87;23,44;-16,81;-25,03;25,56;-10,1;-6,84
"12325";2020-01-29;"JGP STRATEGY FIC MULTIMERCADO";260,095277;2274,584105;34,88;-22,38;-27,34;23,44;-16,81;-25,03;11,44;-5,57;-2,31
"12326";2020-01-29;"SPX NIMITZ FEEDER FIC MULTIMERCADO";2,999657;2274,584105;26,61;-32,05;-30,59;23,44;-16,81;-25,03;3,17;-15,24;-5,56
"12327";2020-01-30;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,163076;2274,972799;NA;-13,96;-20,43;NA;-16,8;-25,02;NA;2,84;4,59
"12328";2020-01-30;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,216998;2274,972799;NA;-30,02;-30,93;NA;-16,8;-25,02;NA;-13,22;-5,91
"12329";2020-01-30;"IHFA";3784,48;2274,972799;32,58;-17,44;-20,65;23,4;-16,8;-25,02;9,18;-0,640000000000001;4,37
"12330";2020-01-30;"KAPITALO ZETA FIC MULTIMERCADO";4,157057;2274,972799;56,59;-24,92;-26,04;23,4;-16,8;-25,02;33,19;-8,12;-1,02
"12331";2020-01-30;"JGP STRATEGY FIC MULTIMERCADO";259,782257;2274,972799;34,71;-22,47;-27,43;23,4;-16,8;-25,02;11,31;-5,67;-2,41
"12332";2020-01-30;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,004405;2274,972799;26,8;-31,94;-30,48;23,4;-16,8;-25,02;3,4;-15,14;-5,46
"12333";2020-01-30;"KINEA ATLAS II FI MULTIMERCADO";1,575731;2274,972799;NA;-18,07;-25,69;NA;-16,8;-25,02;NA;-1,27;-0,670000000000002
"12334";2020-01-30;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,977178;2274,972799;49,01;-26,85;-31,82;23,4;-16,8;-25,02;25,61;-10,05;-6,8
"12335";2020-01-30;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,02483;2274,972799;NA;-19,19;-19,51;NA;-16,8;-25,02;NA;-2,39;5,51
"12336";2020-01-31;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,214077;2275,361559;NA;-30,19;-31,1;NA;-16,78;-25,01;NA;-13,41;-6,09
"12337";2020-01-31;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,972901;2275,361559;48,53;-27,01;-31,97;23,36;-16,78;-25,01;25,17;-10,23;-6,96
"12338";2020-01-31;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,013011;2275,361559;27,12;-31,74;-30,28;23,36;-16,78;-25,01;3,76;-14,96;-5,27
"12339";2020-01-31;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,158914;2275,361559;NA;-14,27;-20,72;NA;-16,78;-25,01;NA;2,51;4,29
"12340";2020-01-31;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,018544;2275,361559;NA;-19,69;-20;NA;-16,78;-25,01;NA;-2,91;5,01
"12341";2020-01-31;"IHFA";3773,49;2275,361559;32,13;-17,68;-20,89;23,36;-16,78;-25,01;8,77;-0,899999999999999;4,12
"12342";2020-01-31;"KINEA ATLAS II FI MULTIMERCADO";1,570189;2275,361559;NA;-18,36;-25,95;NA;-16,78;-25,01;NA;-1,58;-0,939999999999998
"12343";2020-01-31;"JGP STRATEGY FIC MULTIMERCADO";259,494157;2275,361559;34,47;-22,56;-27,51;23,36;-16,78;-25,01;11,11;-5,78;-2,5
"12344";2020-01-31;"KAPITALO ZETA FIC MULTIMERCADO";4,120819;2275,361559;54,9;-25,57;-26,68;23,36;-16,78;-25,01;31,54;-8,79;-1,67
"12345";2020-02-03;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,003395;2275,750386;26,5;-31,96;-30,51;23,33;-16,77;-25;3,17;-15,19;-5,51
"12346";2020-02-03;"KINEA ATLAS II FI MULTIMERCADO";1,576135;2275,750386;NA;-18,05;-25,67;NA;-16,77;-25;NA;-1,28;-0,670000000000002
"12347";2020-02-03;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,021721;2275,750386;NA;-19,44;-19,75;NA;-16,77;-25;NA;-2,67;5,25
"12348";2020-02-03;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,975151;2275,750386;48,57;-26,93;-31,89;23,33;-16,77;-25;25,24;-10,16;-6,89
"12349";2020-02-03;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,16133;2275,750386;NA;-14,09;-20,55;NA;-16,77;-25;NA;2,68;4,45
"12350";2020-02-03;"JGP STRATEGY FIC MULTIMERCADO";259,898425;2275,750386;34,55;-22,44;-27,4;23,33;-16,77;-25;11,22;-5,67;-2,4
"12351";2020-02-03;"KAPITALO ZETA FIC MULTIMERCADO";4,14438;2275,750386;55,12;-25,15;-26,27;23,33;-16,77;-25;31,79;-8,38;-1,27
"12352";2020-02-03;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,215982;2275,750386;NA;-30,08;-30,99;NA;-16,77;-25;NA;-13,31;-5,99
"12353";2020-02-03;"IHFA";3783,16;2275,750386;32,38;-17,47;-20,68;23,33;-16,77;-25;9,05;-0,699999999999999;4,32
"12354";2020-02-04;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,025023;2276,139279;NA;-19,18;-19,49;NA;-16,75;-24,98;NA;-2,43;5,49
"12355";2020-02-04;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,164667;2276,139279;NA;-13,85;-20,32;NA;-16,75;-24,98;NA;2,9;4,66
"12356";2020-02-04;"IHFA";3789,99;2276,139279;32,35;-17,32;-20,54;23,29;-16,75;-24,98;9,06;-0,57;4,44
"12357";2020-02-04;"KINEA ATLAS II FI MULTIMERCADO";1,578902;2276,139279;NA;-17,9;-25,54;NA;-16,75;-24,98;NA;-1,15;-0,559999999999999
"12358";2020-02-04;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,2214;2276,139279;NA;-29,77;-30,68;NA;-16,75;-24,98;NA;-13,02;-5,7
"12359";2020-02-04;"SPX NIMITZ FEEDER FIC MULTIMERCADO";2,992709;2276,139279;25,85;-32,2;-30,75;23,29;-16,75;-24,98;2,56;-15,45;-5,77
"12360";2020-02-04;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,977484;2276,139279;48,39;-26,84;-31,81;23,29;-16,75;-24,98;25,1;-10,09;-6,83
"12361";2020-02-04;"KAPITALO ZETA FIC MULTIMERCADO";4,175088;2276,139279;55,22;-24,59;-25,72;23,29;-16,75;-24,98;31,93;-7,84;-0,739999999999998
"12362";2020-02-04;"JGP STRATEGY FIC MULTIMERCADO";260,255554;2276,139279;34,75;-22,33;-27,3;23,29;-16,75;-24,98;11,46;-5,58;-2,32
"12363";2020-02-05;"KINEA ATLAS II FI MULTIMERCADO";1,583164;2276,528238;NA;-17,68;-25,34;NA;-16,74;-24,97;NA;-0,940000000000001;-0,370000000000001
"12364";2020-02-05;"JGP STRATEGY FIC MULTIMERCADO";260,308763;2276,528238;34,98;-22,31;-27,28;23,25;-16,74;-24,97;11,73;-5,57;-2,31
"12365";2020-02-05;"IHFA";3798,85;2276,528238;32,95;-17,12;-20,35;23,25;-16,74;-24,97;9,7;-0,380000000000003;4,62
"12366";2020-02-05;"KAPITALO ZETA FIC MULTIMERCADO";4,211397;2276,528238;56,07;-23,94;-25,07;23,25;-16,74;-24,97;32,82;-7,2;-0,100000000000001
"12367";2020-02-05;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,0266;2276,528238;NA;-19,05;-19,37;NA;-16,74;-24,97;NA;-2,31;5,6
"12368";2020-02-05;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,980008;2276,528238;49,9;-26,75;-31,72;23,25;-16,74;-24,97;26,65;-10,01;-6,75
"12369";2020-02-05;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,003496;2276,528238;26,62;-31,96;-30,5;23,25;-16,74;-24,97;3,37;-15,22;-5,53
"12370";2020-02-05;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,225184;2276,528238;NA;-29,55;-30,47;NA;-16,74;-24,97;NA;-12,81;-5,5
"12371";2020-02-05;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,165412;2276,528238;NA;-13,79;-20,27;NA;-16,74;-24,97;NA;2,95;4,7
"12372";2020-02-06;"KINEA ATLAS II FI MULTIMERCADO";1,576003;2276,917264;NA;-18,06;-25,67;NA;-16,73;-24,96;NA;-1,33;-0,710000000000001
"12373";2020-02-06;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,225984;2276,917264;NA;-29,5;-30,42;NA;-16,73;-24,96;NA;-12,77;-5,46
"12374";2020-02-06;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,980506;2276,917264;50,02;-26,73;-31,7;23,21;-16,73;-24,96;26,81;-10;-6,74
"12375";2020-02-06;"JGP STRATEGY FIC MULTIMERCADO";260,207126;2276,917264;34,65;-22,34;-27,31;23,21;-16,73;-24,96;11,44;-5,61;-2,35
"12376";2020-02-06;"KAPITALO ZETA FIC MULTIMERCADO";4,19566;2276,917264;55,1;-24,22;-25,35;23,21;-16,73;-24,96;31,89;-7,49;-0,390000000000001
"12377";2020-02-06;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,025929;2276,917264;NA;-19,11;-19,42;NA;-16,73;-24,96;NA;-2,38;5,54
"12378";2020-02-06;"IHFA";3789,54;2276,917264;32,62;-17,33;-20,55;23,21;-16,73;-24,96;9,41;-0,599999999999998;4,41
"12379";2020-02-06;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,162961;2276,917264;NA;-13,97;-20,44;NA;-16,73;-24,96;NA;2,76;4,52
"12380";2020-02-06;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,011708;2276,917264;26,8;-31,77;-30,31;23,21;-16,73;-24,96;3,59;-15,04;-5,35
"12381";2020-02-07;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,221248;2277,28469;NA;-29,77;-30,69;NA;-16,71;-24,94;NA;-13,06;-5,75
"12382";2020-02-07;"JGP STRATEGY FIC MULTIMERCADO";260,813411;2277,28469;34,71;-22,16;-27,14;23,17;-16,71;-24,94;11,54;-5,45;-2,2
"12383";2020-02-07;"KAPITALO ZETA FIC MULTIMERCADO";4,141214;2277,28469;52,79;-25,2;-26,32;23,17;-16,71;-24,94;29,62;-8,49;-1,38
"12384";2020-02-07;"IHFA";3775,27;2277,28469;31,92;-17,64;-20,85;23,17;-16,71;-24,94;8,75;-0,93;4,09
"12385";2020-02-07;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,022133;2277,28469;NA;-19,41;-19,72;NA;-16,71;-24,94;NA;-2,7;5,22
"12386";2020-02-07;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,982288;2277,28469;49,82;-26,66;-31,64;23,17;-16,71;-24,94;26,65;-9,95;-6,7
"12387";2020-02-07;"KINEA ATLAS II FI MULTIMERCADO";1,568907;2277,28469;NA;-18,42;-26,01;NA;-16,71;-24,94;NA;-1,71;-1,07
"12388";2020-02-07;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,02218;2277,28469;26,93;-31,54;-30,07;23,17;-16,71;-24,94;3,76;-14,83;-5,13
"12389";2020-02-07;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,158299;2277,28469;NA;-14,32;-20,76;NA;-16,71;-24,94;NA;2,39;4,18
"12390";2020-02-10;"KAPITALO ZETA FIC MULTIMERCADO";4,134038;2277,652176;52,26;-25,33;-26,45;23,13;-16,7;-24,93;29,13;-8,63;-1,52
"12391";2020-02-10;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,017772;2277,652176;NA;-19,75;-20,06;NA;-16,7;-24,93;NA;-3,05;4,87
"12392";2020-02-10;"JGP STRATEGY FIC MULTIMERCADO";260,707222;2277,652176;34,76;-22,19;-27,17;23,13;-16,7;-24,93;11,63;-5,49;-2,24
"12393";2020-02-10;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,022916;2277,652176;27,32;-31,52;-30,05;23,13;-16,7;-24,93;4,19;-14,82;-5,12
"12394";2020-02-10;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,982329;2277,652176;49,99;-26,66;-31,64;23,13;-16,7;-24,93;26,86;-9,96;-6,71
"12395";2020-02-10;"IHFA";3760,15;2277,652176;31,46;-17,97;-21,17;23,13;-16,7;-24,93;8,33;-1,27;3,76
"12396";2020-02-10;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,216633;2277,652176;NA;-30,04;-30,95;NA;-16,7;-24,93;NA;-13,34;-6,02
"12397";2020-02-10;"KINEA ATLAS II FI MULTIMERCADO";1,560795;2277,652176;NA;-18,85;-26,39;NA;-16,7;-24,93;NA;-2,15;-1,46
"12398";2020-02-10;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,155969;2277,652176;NA;-14,49;-20,92;NA;-16,7;-24,93;NA;2,21;4,01
"12399";2020-02-11;"JGP STRATEGY FIC MULTIMERCADO";261,277345;2278,019721;34,77;-22,02;-27,01;23,09;-16,69;-24,92;11,68;-5,33;-2,09
"12400";2020-02-11;"KAPITALO ZETA FIC MULTIMERCADO";4,186819;2278,019721;53,39;-24,38;-25,51;23,09;-16,69;-24,92;30,3;-7,69;-0,59
"12401";2020-02-11;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,024323;2278,019721;NA;-19,23;-19,55;NA;-16,69;-24,92;NA;-2,54;5,37
"12402";2020-02-11;"KINEA ATLAS II FI MULTIMERCADO";1,573771;2278,019721;NA;-18,17;-25,78;NA;-16,69;-24,92;NA;-1,48;-0,859999999999999
"12403";2020-02-11;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,981824;2278,019721;49,5;-26,68;-31,66;23,09;-16,69;-24,92;26,41;-9,99;-6,74
"12404";2020-02-11;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,021147;2278,019721;27,1;-31,56;-30,1;23,09;-16,69;-24,92;4,01;-14,87;-5,18
"12405";2020-02-11;"IHFA";3786,03;2278,019721;31,98;-17,4;-20,62;23,09;-16,69;-24,92;8,89;-0,709999999999997;4,3
"12406";2020-02-11;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,223249;2278,019721;NA;-29,66;-30,58;NA;-16,69;-24,92;NA;-12,97;-5,66
"12407";2020-02-11;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,163334;2278,019721;NA;-13,94;-20,41;NA;-16,69;-24,92;NA;2,75;4,51
"12408";2020-02-12;"KAPITALO ZETA FIC MULTIMERCADO";4,224482;2278,387325;54,37;-23,7;-24,84;23,05;-16,67;-24,91;31,32;-7,03;0,0700000000000003
"12409";2020-02-12;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,169009;2278,387325;NA;-13,52;-20,03;NA;-16,67;-24,91;NA;3,15;4,88
"12410";2020-02-12;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,983491;2278,387325;50,24;-26,62;-31,6;23,05;-16,67;-24,91;27,19;-9,95;-6,69
"12411";2020-02-12;"IHFA";3801,34;2278,387325;32,59;-17,07;-20,3;23,05;-16,67;-24,91;9,54;-0,399999999999999;4,61
"12412";2020-02-12;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,226749;2278,387325;NA;-29,46;-30,38;NA;-16,67;-24,91;NA;-12,79;-5,47
"12413";2020-02-12;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,02802;2278,387325;NA;-18,94;-19,26;NA;-16,67;-24,91;NA;-2,27;5,65
"12414";2020-02-12;"KINEA ATLAS II FI MULTIMERCADO";1,579234;2278,387325;NA;-17,89;-25,52;NA;-16,67;-24,91;NA;-1,22;-0,609999999999999
"12415";2020-02-12;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,025132;2278,387325;27,43;-31,47;-30;23,05;-16,67;-24,91;4,38;-14,8;-5,09
"12416";2020-02-12;"JGP STRATEGY FIC MULTIMERCADO";261,712348;2278,387325;35,15;-21,89;-26,89;23,05;-16,67;-24,91;12,1;-5,22;-1,98
"12417";2020-02-13;"JGP STRATEGY FIC MULTIMERCADO";261,516563;2278,754989;34,72;-21,95;-26,95;23,01;-16,66;-24,9;11,71;-5,29;-2,05
"12418";2020-02-13;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,027419;2278,754989;NA;-18,99;-19,31;NA;-16,66;-24,9;NA;-2,33;5,59
"12419";2020-02-13;"KINEA ATLAS II FI MULTIMERCADO";1,577686;2278,754989;NA;-17,97;-25,59;NA;-16,66;-24,9;NA;-1,31;-0,690000000000001
"12420";2020-02-13;"KAPITALO ZETA FIC MULTIMERCADO";4,21306;2278,754989;53,53;-23,91;-25,04;23,01;-16,66;-24,9;30,52;-7,25;-0,140000000000001
"12421";2020-02-13;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,982461;2278,754989;49,51;-26,65;-31,64;23,01;-16,66;-24,9;26,5;-9,99;-6,74
"12422";2020-02-13;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,167687;2278,754989;NA;-13,62;-20,12;NA;-16,66;-24,9;NA;3,04;4,78
"12423";2020-02-13;"IHFA";3798,07;2278,754989;32,23;-17,14;-20,37;23,01;-16,66;-24,9;9,22;-0,48;4,53
"12424";2020-02-13;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,227478;2278,754989;NA;-29,42;-30,34;NA;-16,66;-24,9;NA;-12,76;-5,44
"12425";2020-02-13;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,030454;2278,754989;27,4;-31,35;-29,88;23,01;-16,66;-24,9;4,39;-14,69;-4,98
"12426";2020-02-14;"KAPITALO ZETA FIC MULTIMERCADO";4,196724;2279,122711;52,1;-24,2;-25,33;22,97;-16,65;-24,88;29,13;-7,55;-0,449999999999999
"12427";2020-02-14;"KINEA ATLAS II FI MULTIMERCADO";1,579889;2279,122711;NA;-17,85;-25,49;NA;-16,65;-24,88;NA;-1,2;-0,609999999999999
"12428";2020-02-14;"JGP STRATEGY FIC MULTIMERCADO";261,519675;2279,122711;34,33;-21,95;-26,94;22,97;-16,65;-24,88;11,36;-5,3;-2,06
"12429";2020-02-14;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,167297;2279,122711;NA;-13,65;-20,14;NA;-16,65;-24,88;NA;3;4,74
"12430";2020-02-14;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,028029;2279,122711;NA;-18,94;-19,26;NA;-16,65;-24,88;NA;-2,29;5,62
"12431";2020-02-14;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,22548;2279,122711;NA;-29,53;-30,45;NA;-16,65;-24,88;NA;-12,88;-5,57
"12432";2020-02-14;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,986723;2279,122711;49,13;-26,5;-31,49;22,97;-16,65;-24,88;26,16;-9,85;-6,61
"12433";2020-02-14;"IHFA";3794,75;2279,122711;31,84;-17,21;-20,44;22,97;-16,65;-24,88;8,87;-0,560000000000002;4,44
"12434";2020-02-14;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,025536;2279,122711;27,4;-31,46;-29,99;22,97;-16,65;-24,88;4,43;-14,81;-5,11
"12435";2020-02-17;"JGP STRATEGY FIC MULTIMERCADO";261,718506;2279,490494;34,03;-21,89;-26,89;22,94;-16,63;-24,87;11,09;-5,26;-2,02
"12436";2020-02-17;"KAPITALO ZETA FIC MULTIMERCADO";4,200307;2279,490494;52,28;-24,14;-25,27;22,94;-16,63;-24,87;29,34;-7,51;-0,399999999999999
"12437";2020-02-17;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,986646;2279,490494;48,76;-26,5;-31,49;22,94;-16,63;-24,87;25,82;-9,87;-6,62
"12438";2020-02-17;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,168439;2279,490494;NA;-13,57;-20,06;NA;-16,63;-24,87;NA;3,06;4,81
"12439";2020-02-17;"IHFA";3802,89;2279,490494;31,9;-17,04;-20,27;22,94;-16,63;-24,87;8,96;-0,41;4,6
"12440";2020-02-17;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,030277;2279,490494;NA;-18,76;-19,08;NA;-16,63;-24,87;NA;-2,13;5,79
"12441";2020-02-17;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,224579;2279,490494;NA;-29,58;-30,5;NA;-16,63;-24,87;NA;-12,95;-5,63
"12442";2020-02-17;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,030057;2279,490494;27,23;-31,36;-29,89;22,94;-16,63;-24,87;4,29;-14,73;-5,02
"12443";2020-02-17;"KINEA ATLAS II FI MULTIMERCADO";1,582584;2279,490494;NA;-17,71;-25,36;NA;-16,63;-24,87;NA;-1,08;-0,489999999999998
"12444";2020-02-18;"KAPITALO ZETA FIC MULTIMERCADO";4,200074;2279,858335;51,6;-24,14;-25,27;22,9;-16,62;-24,86;28,7;-7,52;-0,41
"12445";2020-02-18;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,029477;2279,858335;NA;-18,83;-19,14;NA;-16,62;-24,86;NA;-2,21;5,72
"12446";2020-02-18;"ABSOLUTE VERTEX FIC MULTIMERCADO";1,986311;2279,858335;47,56;-26,51;-31,5;22,9;-16,62;-24,86;24,66;-9,89;-6,64
"12447";2020-02-18;"JGP STRATEGY FIC MULTIMERCADO";262,03319;2279,858335;33,81;-21,8;-26,8;22,9;-16,62;-24,86;10,91;-5,18;-1,94
"12448";2020-02-18;"KINEA ATLAS II FI MULTIMERCADO";1,580803;2279,858335;NA;-17,81;-25,45;NA;-16,62;-24,86;NA;-1,19;-0,59
"12449";2020-02-18;"IHFA";3802,88;2279,858335;31,54;-17,04;-20,27;22,9;-16,62;-24,86;8,64;-0,419999999999998;4,59
"12450";2020-02-18;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,224109;2279,858335;NA;-29,61;-30,53;NA;-16,62;-24,86;NA;-12,99;-5,67
"12451";2020-02-18;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,167522;2279,858335;NA;-13,63;-20,13;NA;-16,62;-24,86;NA;2,99;4,73
"12452";2020-02-18;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,038517;2279,858335;27,19;-31,17;-29,69;22,9;-16,62;-24,86;4,29;-14,55;-4,83
