"";"Nome do Ativo";"Data";"Cota";"var_12M";"var_ano";"var_mes"
"19426";"IHFA";2010-04-05;1279,29;17,74;-72,09;-73,18
"19427";"IHFA";2010-04-06;1279,4;17,38;-72,09;-73,18
"19428";"IHFA";2010-04-07;1281,48;17,22;-72,04;-73,13
"19429";"IHFA";2010-04-08;1283,68;17,08;-71,99;-73,09
"19430";"IHFA";2010-04-09;1284,17;17;-71,98;-73,08
"19431";"IHFA";2010-04-12;1282,5;16,72;-72,02;-73,11
"19432";"IHFA";2010-04-13;1282,51;16,42;-72,02;-73,11
"19433";"IHFA";2010-04-14;1283,14;16,09;-72,01;-73,1
"19434";"IHFA";2010-04-15;1284,95;16,21;-71,97;-73,06
"19435";"IHFA";2010-04-16;1284,78;16,39;-71,97;-73,06
"19436";"IHFA";2010-04-19;1284,2;16,17;-71,98;-73,08
"19437";"IHFA";2010-04-20;1285,44;16,09;-71,96;-73,05
"19438";"IHFA";2010-04-22;1286,52;16,22;-71,93;-73,03
"19439";"IHFA";2010-04-23;1286,06;16,43;-71,94;-73,04
"19440";"IHFA";2010-04-26;1285,06;16,1;-71,96;-73,06
"19441";"IHFA";2010-04-27;1283,35;15,9;-72;-73,09
"19442";"IHFA";2010-04-28;1280,95;15,31;-72,05;-73,14
"19443";"IHFA";2010-04-29;1280,27;15,18;-72,07;-73,16
"19444";"IHFA";2010-04-30;1282,19;15,15;-72,03;-73,12
"19445";"IHFA";2010-05-03;1282,68;14,77;-72,02;-73,11
"19446";"IHFA";2010-05-04;1283,96;14,78;-71,99;-73,08
"19447";"IHFA";2010-05-05;1286,06;14,47;-71,94;-73,04
"19448";"IHFA";2010-05-06;1288,26;14,72;-71,9;-72,99
"19449";"IHFA";2010-05-07;1284,38;14,03;-71,98;-73,07
"19450";"IHFA";2010-05-10;1283,53;13,9;-72;-73,09
"19451";"IHFA";2010-05-11;1284,77;13,54;-71,97;-73,06
"19452";"IHFA";2010-05-12;1285,84;13,52;-71,95;-73,04
"19453";"IHFA";2010-05-13;1286,52;13,54;-71,93;-73,03
"19454";"IHFA";2010-05-14;1287,46;13,83;-71,91;-73,01
"19455";"IHFA";2010-05-17;1287,65;13,54;-71,91;-73
"19456";"IHFA";2010-05-18;1286,81;13,47;-71,93;-73,02
"19457";"IHFA";2010-05-19;1284,31;12,78;-71,98;-73,07
"19458";"IHFA";2010-05-20;1280,61;12,31;-72,06;-73,15
"19459";"IHFA";2010-05-21;1282,83;12,47;-72,01;-73,1
"19460";"IHFA";2010-05-24;1284,01;12,83;-71,99;-73,08
"19461";"IHFA";2010-05-25;1283,01;12,56;-72,01;-73,1
"19462";"IHFA";2010-05-26;1286,03;12,7;-71,94;-73,04
"19463";"IHFA";2010-05-27;1287,83;12,87;-71,9;-73
"19464";"IHFA";2010-05-28;1288,64;12,75;-71,89;-72,98
"19465";"IHFA";2010-05-31;1290,73;12,83;-71,84;-72,94
"19466";"IHFA";2010-06-01;1291,78;12,82;-71,82;-72,92
"19467";"IHFA";2010-06-02;1294,66;12,87;-71,76;-72,86
"19468";"IHFA";2010-06-04;1295,92;12,83;-71,73;-72,83
"19469";"IHFA";2010-06-07;1295,78;12,91;-71,73;-72,83
"19470";"IHFA";2010-06-08;1296,09;12,73;-71,72;-72,83
"19471";"IHFA";2010-06-09;1296,1;12,73;-71,72;-72,83
"19472";"IHFA";2010-06-10;1296,07;12,77;-71,72;-72,83
"19473";"IHFA";2010-06-11;1297,58;12,93;-71,69;-72,8
"19474";"IHFA";2010-06-14;1298,08;12,92;-71,68;-72,78
"19475";"IHFA";2010-06-15;1298,66;12,51;-71,67;-72,77
"19476";"IHFA";2010-06-16;1298,38;12,56;-71,67;-72,78
"19477";"IHFA";2010-06-17;1298,3;12,55;-71,68;-72,78
"19478";"IHFA";2010-06-18;1298,72;12,63;-71,67;-72,77
"19479";"IHFA";2010-06-21;1299,02;12,66;-71,66;-72,76
"19480";"IHFA";2010-06-22;1300,35;12,68;-71,63;-72,74
"19481";"IHFA";2010-06-23;1300,38;12,85;-71,63;-72,74
"19482";"IHFA";2010-06-24;1298,99;12,48;-71,66;-72,77
"19483";"IHFA";2010-06-25;1299,99;12,5;-71,64;-72,74
"19484";"IHFA";2010-06-28;1300,96;12,51;-71,62;-72,72
"19485";"IHFA";2010-06-29;1300,01;12,33;-71,64;-72,74
"19486";"IHFA";2010-06-30;1301,73;12,36;-71,6;-72,71
"19487";"IHFA";2010-07-01;1301,24;12,22;-71,61;-72,72
"19488";"IHFA";2010-07-02;1301,14;11,95;-71,61;-72,72
"19489";"IHFA";2010-07-05;1301,31;11,89;-71,61;-72,72
"19490";"IHFA";2010-07-06;1302,85;11,88;-71,58;-72,68
"19491";"IHFA";2010-07-07;1303,65;11,84;-71,56;-72,67
"19492";"IHFA";2010-07-08;1304,52;12,02;-71,54;-72,65
"19493";"IHFA";2010-07-09;1304,99;12,05;-71,53;-72,64
"19494";"IHFA";2010-07-12;1304,94;12,03;-71,53;-72,64
"19495";"IHFA";2010-07-13;1304,88;11,84;-71,53;-72,64
"19496";"IHFA";2010-07-14;1306,93;11,9;-71,49;-72,6
"19497";"IHFA";2010-07-15;1307,33;11,96;-71,48;-72,59
"19498";"IHFA";2010-07-16;1307,42;11,69;-71,48;-72,59
"19499";"IHFA";2010-07-19;1308,96;11,74;-71,44;-72,56
"19500";"IHFA";2010-07-20;1308,69;11,63;-71,45;-72,56
"19501";"IHFA";2010-07-21;1309,65;11,54;-71,43;-72,54
"19502";"IHFA";2010-07-22;1311,25;11,69;-71,39;-72,51
"19503";"IHFA";2010-07-23;1311,91;11,71;-71,38;-72,49
"19504";"IHFA";2010-07-26;1312,24;11,6;-71,37;-72,49
"19505";"IHFA";2010-07-27;1312,88;11,54;-71,36;-72,47
"19506";"IHFA";2010-07-28;1312,93;11,45;-71,36;-72,47
"19507";"IHFA";2010-07-29;1312,96;11,35;-71,36;-72,47
"19508";"IHFA";2010-07-30;1314,63;11,51;-71,32;-72,44
"19509";"IHFA";2010-08-02;1315,45;11,39;-71,3;-72,42
"19510";"IHFA";2010-08-03;1315,45;11,18;-71,3;-72,42
"19511";"IHFA";2010-08-04;1316,84;11,03;-71,27;-72,39
"19512";"IHFA";2010-08-05;1317,61;11,01;-71,25;-72,38
"19513";"IHFA";2010-08-06;1317,7;10,84;-71,25;-72,37
"19514";"IHFA";2010-08-09;1317,18;10,79;-71,26;-72,38
"19515";"IHFA";2010-08-10;1316,95;10,62;-71,27;-72,39
"19516";"IHFA";2010-08-11;1317,92;10,68;-71,25;-72,37
"19517";"IHFA";2010-08-12;1319,93;10,93;-71,2;-72,33
"19518";"IHFA";2010-08-13;1321,45;10,98;-71,17;-72,29
"19519";"IHFA";2010-08-16;1321,77;11,04;-71,16;-72,29
"19520";"IHFA";2010-08-17;1322,42;11,1;-71,15;-72,27
"19521";"IHFA";2010-08-18;1321,9;11,26;-71,16;-72,29
"19522";"IHFA";2010-08-19;1323,48;11,2;-71,13;-72,25
"19523";"IHFA";2010-08-20;1324,4;11,18;-71,11;-72,23
"19524";"IHFA";2010-08-23;1324,18;11,02;-71,11;-72,24
"19525";"IHFA";2010-08-24;1322,38;10,7;-71,15;-72,28
"19526";"IHFA";2010-08-25;1323,97;10,78;-71,12;-72,24
"19527";"IHFA";2010-08-26;1324,5;10,78;-71,1;-72,23
"19528";"IHFA";2010-08-27;1325,92;10,81;-71,07;-72,2
"19529";"IHFA";2010-08-30;1327,08;10,83;-71,05;-72,18
"19530";"IHFA";2010-08-31;1327,78;10,85;-71,03;-72,16
"19531";"IHFA";2010-09-01;1326,92;10,8;-71,05;-72,18
"19532";"IHFA";2010-09-02;1326,54;10,87;-71,06;-72,19
"19533";"IHFA";2010-09-03;1327,12;10,83;-71,05;-72,18
"19534";"IHFA";2010-09-06;1327,19;10,72;-71,05;-72,17
"19535";"IHFA";2010-09-08;1328,45;10,56;-71,02;-72,15
"19536";"IHFA";2010-09-09;1330,22;10,47;-70,98;-72,11
"19537";"IHFA";2010-09-10;1330,29;10,42;-70,98;-72,11
"19538";"IHFA";2010-09-13;1330,69;10,28;-70,97;-72,1
"19539";"IHFA";2010-09-14;1330,51;10,22;-70,97;-72,1
"19540";"IHFA";2010-09-15;1333,95;10,36;-70,9;-72,03
"19541";"IHFA";2010-09-16;1334,05;10,26;-70,9;-72,03
"19542";"IHFA";2010-09-17;1333,65;10,09;-70,9;-72,04
"19543";"IHFA";2010-09-20;1334,79;10,19;-70,88;-72,01
"19544";"IHFA";2010-09-21;1334,11;10,02;-70,89;-72,03
"19545";"IHFA";2010-09-22;1333,46;9,92;-70,91;-72,04
"19546";"IHFA";2010-09-23;1333,8;9,85;-70,9;-72,04
"19547";"IHFA";2010-09-24;1333,49;9,83;-70,91;-72,04
"19548";"IHFA";2010-09-27;1335,51;10,07;-70,86;-72
"19549";"IHFA";2010-09-28;1335,56;10,04;-70,86;-72
"19550";"IHFA";2010-09-29;1337,07;10,04;-70,83;-71,97
"19551";"IHFA";2010-09-30;1338,09;10,12;-70,81;-71,95
"19552";"IHFA";2010-10-01;1338,73;10,02;-70,79;-71,93
"19553";"IHFA";2010-10-04;1339,88;10,18;-70,77;-71,91
"19554";"IHFA";2010-10-05;1340,74;10,12;-70,75;-71,89
"19555";"IHFA";2010-10-06;1341,88;9,98;-70,73;-71,87
"19556";"IHFA";2010-10-07;1342,07;9,88;-70,72;-71,86
"19557";"IHFA";2010-10-08;1344,5;10;-70,67;-71,81
"19558";"IHFA";2010-10-11;1345,66;9,98;-70,64;-71,79
"19559";"IHFA";2010-10-13;1346,83;10,02;-70,62;-71,76
"19560";"IHFA";2010-10-14;1348,6;10,09;-70,58;-71,73
"19561";"IHFA";2010-10-15;1350,21;10,17;-70,54;-71,69
"19562";"IHFA";2010-10-18;1349,4;9,91;-70,56;-71,71
"19563";"IHFA";2010-10-19;1348,61;9,92;-70,58;-71,73
"19564";"IHFA";2010-10-20;1350,59;10,02;-70,54;-71,68
"19565";"IHFA";2010-10-21;1352,06;10,33;-70,5;-71,65
"19566";"IHFA";2010-10-22;1352,35;10,23;-70,5;-71,65
"19567";"IHFA";2010-10-25;1352,87;10,26;-70,49;-71,64
"19568";"IHFA";2010-10-26;1355,81;10,51;-70,42;-71,57
"19569";"IHFA";2010-10-27;1355,25;10,47;-70,43;-71,59
"19570";"IHFA";2010-10-28;1354,94;10,52;-70,44;-71,59
"19571";"IHFA";2010-10-29;1357,52;10,89;-70,38;-71,54
"19572";"IHFA";2010-11-01;1360,31;10,83;-70,32;-71,48
"19573";"IHFA";2010-11-03;1361,28;10,95;-70,3;-71,46
"19574";"IHFA";2010-11-04;1364,72;11,1;-70,23;-71,39
"19575";"IHFA";2010-11-05;1365,3;11,05;-70,21;-71,38
"19576";"IHFA";2010-11-08;1366,21;11,01;-70,19;-71,36
"19577";"IHFA";2010-11-09;1367,05;11,06;-70,18;-71,34
"19578";"IHFA";2010-11-10;1367,39;10,9;-70,17;-71,33
"19579";"IHFA";2010-11-11;1368,68;11;-70,14;-71,3
"19580";"IHFA";2010-11-12;1367,92;10,9;-70,16;-71,32
"19581";"IHFA";2010-11-16;1367,6;10,9;-70,16;-71,33
"19582";"IHFA";2010-11-17;1367,55;10,84;-70,17;-71,33
"19583";"IHFA";2010-11-18;1369,65;10,94;-70,12;-71,28
"19584";"IHFA";2010-11-19;1370,41;10,94;-70,1;-71,27
"19585";"IHFA";2010-11-22;1369,5;10,83;-70,12;-71,29
"19586";"IHFA";2010-11-23;1368,04;10,66;-70,15;-71,32
"19587";"IHFA";2010-11-24;1370,6;10,85;-70,1;-71,26
"19588";"IHFA";2010-11-25;1371;10,83;-70,09;-71,26
"19589";"IHFA";2010-11-26;1369,9;10,71;-70,11;-71,28
"19590";"IHFA";2010-11-29;1369,04;10,58;-70,13;-71,3
"19591";"IHFA";2010-11-30;1370,67;10,7;-70,1;-71,26
"19592";"IHFA";2010-12-01;1371,16;10,67;-70,09;-71,25
"19593";"IHFA";2010-12-02;1371,58;10,52;-70,08;-71,24
"19594";"IHFA";2010-12-03;1371,34;10,42;-70,08;-71,25
"19595";"IHFA";2010-12-06;1371,52;10,37;-70,08;-71,24
"19596";"IHFA";2010-12-07;1372,35;10,43;-70,06;-71,23
"19597";"IHFA";2010-12-08;1371,64;10,3;-70,08;-71,24
"19598";"IHFA";2010-12-09;1372,22;10,28;-70,06;-71,23
"19599";"IHFA";2010-12-10;1374,89;10,48;-70,01;-71,17
"19600";"IHFA";2010-12-13;1375,19;10,55;-70;-71,17
"19601";"IHFA";2010-12-14;1376,71;10,55;-69,97;-71,14
"19602";"IHFA";2010-12-15;1376,8;10,43;-69,96;-71,13
"19603";"IHFA";2010-12-16;1378,08;10,49;-69,94;-71,11
"19604";"IHFA";2010-12-17;1380,07;10,54;-69,89;-71,07
"19605";"IHFA";2010-12-20;1380,17;10,47;-69,89;-71,06
"19606";"IHFA";2010-12-21;1380,4;10,42;-69,88;-71,06
"19607";"IHFA";2010-12-22;1380,14;10,36;-69,89;-71,06
"19608";"IHFA";2010-12-23;1381,09;10,39;-69,87;-71,04
"19609";"IHFA";2010-12-24;1381,42;10,31;-69,86;-71,04
"19610";"IHFA";2010-12-27;1381,85;10,35;-69,85;-71,03
"19611";"IHFA";2010-12-28;1383,41;10,45;-69,82;-71
"19612";"IHFA";2010-12-29;1384,69;10,52;-69,79;-70,97
"19613";"IHFA";2010-12-30;1385,54;10,56;-69,77;-70,95
"19614";"IHFA";2010-12-31;1385,93;10,45;-69,76;-70,94
"19615";"IHFA";2011-01-03;1386,16;10,43;-69,76;-70,94
"19616";"IHFA";2011-01-04;1386,83;10,39;-69,74;-70,92
"19617";"IHFA";2011-01-05;1389,29;10,45;-69,69;-70,87
"19618";"IHFA";2011-01-06;1390,1;10,34;-69,67;-70,86
"19619";"IHFA";2011-01-07;1389,55;10,19;-69,69;-70,87
"19620";"IHFA";2011-01-10;1389,96;10,15;-69,68;-70,86
"19621";"IHFA";2011-01-11;1391,18;10,15;-69,65;-70,83
"19622";"IHFA";2011-01-12;1393,1;10,31;-69,61;-70,79
"19623";"IHFA";2011-01-13;1393,52;10,23;-69,6;-70,78
"19624";"IHFA";2011-01-14;1393,07;10,18;-69,61;-70,79
"19625";"IHFA";2011-01-17;1393,15;10,21;-69,61;-70,79
"19626";"IHFA";2011-01-18;1394,03;10,21;-69,59;-70,77
"19627";"IHFA";2011-01-19;1393,45;10,06;-69,6;-70,79
"19628";"IHFA";2011-01-20;1393,74;10,02;-69,59;-70,78
"19629";"IHFA";2011-01-21;1393,42;10;-69,6;-70,79
"19630";"IHFA";2011-01-24;1392,88;9,97;-69,61;-70,8
"19631";"IHFA";2011-01-25;1393,14;9,94;-69,61;-70,79
"19632";"IHFA";2011-01-26;1392,62;9,96;-69,62;-70,8
"19633";"IHFA";2011-01-27;1391,71;9,83;-69,64;-70,82
"19634";"IHFA";2011-01-28;1390,97;9,73;-69,65;-70,84
"19635";"IHFA";2011-01-31;1391,55;9,68;-69,64;-70,82
"19636";"IHFA";2011-02-01;1392,89;9,82;-69,61;-70,8
"19637";"IHFA";2011-02-02;1393,8;9,94;-69,59;-70,78
"19638";"IHFA";2011-02-03;1393,9;9,79;-69,59;-70,78
"19639";"IHFA";2011-02-04;1392,69;9,68;-69,62;-70,8
"19640";"IHFA";2011-02-07;1393,31;9,8;-69,6;-70,79
"19641";"IHFA";2011-02-08;1396,7;10,04;-69,53;-70,72
"19642";"IHFA";2011-02-09;1394,5;9,83;-69,58;-70,76
"19643";"IHFA";2011-02-10;1394,29;9,73;-69,58;-70,77
"19644";"IHFA";2011-02-11;1395,92;9,79;-69,55;-70,73
"19645";"IHFA";2011-02-14;1396,87;9,75;-69,53;-70,71
"19646";"IHFA";2011-02-15;1397,89;9,82;-69,5;-70,69
"19647";"IHFA";2011-02-16;1400,08;9,99;-69,46;-70,65
"19648";"IHFA";2011-02-17;1400,88;10,07;-69,44;-70,63
"19649";"IHFA";2011-02-18;1401,34;10,11;-69,43;-70,62
"19650";"IHFA";2011-02-21;1401,42;10,19;-69,43;-70,62
"19651";"IHFA";2011-02-22;1399,57;9,99;-69,47;-70,66
"19652";"IHFA";2011-02-23;1399,37;9,98;-69,47;-70,66
"19653";"IHFA";2011-02-24;1398,45;9,91;-69,49;-70,68
"19654";"IHFA";2011-02-25;1399,67;10,02;-69,46;-70,65
"19655";"IHFA";2011-02-28;1402,18;10,23;-69,41;-70,6
"19656";"IHFA";2011-03-01;1402,96;10,2;-69,39;-70,59
"19657";"IHFA";2011-03-02;1403,87;10,24;-69,37;-70,57
"19658";"IHFA";2011-03-03;1405,42;10,28;-69,34;-70,53
"19659";"IHFA";2011-03-04;1405,31;10,3;-69,34;-70,54
"19660";"IHFA";2011-03-09;1406,07;10,26;-69,32;-70,52
"19661";"IHFA";2011-03-10;1405,4;10,19;-69,34;-70,53
"19662";"IHFA";2011-03-11;1404,93;10,09;-69,35;-70,54
"19663";"IHFA";2011-03-14;1404,12;10,04;-69,37;-70,56
"19664";"IHFA";2011-03-15;1404,04;10,08;-69,37;-70,56
"19665";"IHFA";2011-03-16;1403,7;10,01;-69,38;-70,57
"19666";"IHFA";2011-03-17;1403,29;9,91;-69,39;-70,58
"19667";"IHFA";2011-03-18;1406,24;10,05;-69,32;-70,52
"19668";"IHFA";2011-03-21;1407,78;10,12;-69,29;-70,48
"19669";"IHFA";2011-03-22;1409,93;10,26;-69,24;-70,44
"19670";"IHFA";2011-03-23;1412,65;10,49;-69,18;-70,38
"19671";"IHFA";2011-03-24;1413,09;10,45;-69,17;-70,37
"19672";"IHFA";2011-03-25;1415,41;10,68;-69,12;-70,32
"19673";"IHFA";2011-03-28;1416,34;10,69;-69,1;-70,31
"19674";"IHFA";2011-03-29;1416,83;10,77;-69,09;-70,29
"19675";"IHFA";2011-03-30;1420,21;11,02;-69,02;-70,22
"19676";"IHFA";2011-03-31;1423,68;11,26;-68,94;-70,15
"19677";"IHFA";2011-04-01;1427,86;11,57;-68,85;-70,06
"19678";"IHFA";2011-04-04;1428,51;11,66;-68,84;-70,05
"19679";"IHFA";2011-04-05;1429,03;11,7;-68,82;-70,04
"19680";"IHFA";2011-04-06;1429,31;11,54;-68,82;-70,03
"19681";"IHFA";2011-04-07;1430,2;11,41;-68,8;-70,01
"19682";"IHFA";2011-04-08;1430,36;11,38;-68,79;-70,01
"19683";"IHFA";2011-04-11;1431,17;11,59;-68,78;-69,99
"19684";"IHFA";2011-04-12;1430,19;11,51;-68,8;-70,01
"19685";"IHFA";2011-04-13;1430,23;11,46;-68,8;-70,01
"19686";"IHFA";2011-04-14;1432;11,44;-68,76;-69,98
"19687";"IHFA";2011-04-15;1433,62;11,58;-68,72;-69,94
"19688";"IHFA";2011-04-18;1433,08;11,59;-68,74;-69,95
"19689";"IHFA";2011-04-19;1434,35;11,58;-68,71;-69,93
"19690";"IHFA";2011-04-20;1435,75;11,6;-68,68;-69,9
"19691";"IHFA";2011-04-25;1434,52;11,54;-68,7;-69,92
"19692";"IHFA";2011-04-26;1435,72;11,72;-68,68;-69,9
"19693";"IHFA";2011-04-27;1435,36;11,84;-68,69;-69,91
"19694";"IHFA";2011-04-28;1435,39;12,06;-68,69;-69,91
"19695";"IHFA";2011-04-29;1438,4;12,35;-68,62;-69,84
"19696";"IHFA";2011-05-02;1439,62;12,28;-68,59;-69,82
"19697";"IHFA";2011-05-03;1438,05;12,11;-68,63;-69,85
"19698";"IHFA";2011-05-04;1436,98;11,92;-68,65;-69,87
"19699";"IHFA";2011-05-05;1436,17;11,67;-68,67;-69,89
"19700";"IHFA";2011-05-06;1438,55;11,67;-68,62;-69,84
"19701";"IHFA";2011-05-09;1439,97;12,11;-68,59;-69,81
"19702";"IHFA";2011-05-10;1440,43;12,22;-68,58;-69,8
"19703";"IHFA";2011-05-11;1439,7;12,06;-68,59;-69,82
"19704";"IHFA";2011-05-12;1440,39;12,02;-68,58;-69,8
"19705";"IHFA";2011-05-13;1440,14;11,94;-68,58;-69,81
"19706";"IHFA";2011-05-16;1440,31;11,87;-68,58;-69,8
"19707";"IHFA";2011-05-17;1441,32;11,93;-68,56;-69,78
"19708";"IHFA";2011-05-18;1442,28;12,08;-68,53;-69,76
"19709";"IHFA";2011-05-19;1442,38;12,31;-68,53;-69,76
"19710";"IHFA";2011-05-20;1442,53;12,64;-68,53;-69,76
"19711";"IHFA";2011-05-23;1440,89;12,32;-68,57;-69,79
"19712";"IHFA";2011-05-24;1442,32;12,33;-68,53;-69,76
"19713";"IHFA";2011-05-25;1442,64;12,44;-68,53;-69,75
"19714";"IHFA";2011-05-26;1443,67;12,26;-68,5;-69,73
"19715";"IHFA";2011-05-27;1445,2;12,22;-68,47;-69,7
"19716";"IHFA";2011-05-30;1445,98;12,21;-68,45;-69,68
"19717";"IHFA";2011-05-31;1447,56;12,15;-68,42;-69,65
"19718";"IHFA";2011-06-01;1447,51;12,06;-68,42;-69,65
"19719";"IHFA";2011-06-02;1447,29;11,79;-68,43;-69,66
"19720";"IHFA";2011-06-03;1446,62;11,63;-68,44;-69,67
"19721";"IHFA";2011-06-06;1445,7;11,57;-68,46;-69,69
"19722";"IHFA";2011-06-07;1446,55;11,61;-68,44;-69,67
"19723";"IHFA";2011-06-08;1446,54;11,61;-68,44;-69,67
"19724";"IHFA";2011-06-09;1446,04;11,57;-68,45;-69,68
"19725";"IHFA";2011-06-10;1446,38;11,47;-68,45;-69,68
"19726";"IHFA";2011-06-13;1446,65;11,45;-68,44;-69,67
"19727";"IHFA";2011-06-14;1448,3;11,52;-68,4;-69,64
"19728";"IHFA";2011-06-15;1449;11,6;-68,39;-69,62
"19729";"IHFA";2011-06-16;1448,56;11,57;-68,4;-69,63
"19730";"IHFA";2011-06-17;1448,2;11,51;-68,41;-69,64
"19731";"IHFA";2011-06-20;1448,41;11,5;-68,4;-69,63
"19732";"IHFA";2011-06-21;1449,78;11,49;-68,37;-69,6
"19733";"IHFA";2011-06-22;1450,58;11,55;-68,35;-69,59
"19734";"IHFA";2011-06-24;1451,51;11,74;-68,33;-69,57
"19735";"IHFA";2011-06-27;1450,2;11,55;-68,36;-69,6
"19736";"IHFA";2011-06-28;1452,65;11,66;-68,31;-69,54
"19737";"IHFA";2011-06-29;1453,92;11,84;-68,28;-69,52
"19738";"IHFA";2011-06-30;1454,86;11,76;-68,26;-69,5
"19739";"IHFA";2011-07-01;1456,13;11,9;-68,23;-69,47
"19740";"IHFA";2011-07-04;1456,29;11,92;-68,23;-69,47
"19741";"IHFA";2011-07-05;1455,92;11,88;-68,24;-69,48
"19742";"IHFA";2011-07-06;1455,36;11,71;-68,25;-69,49
"19743";"IHFA";2011-07-07;1455,85;11,67;-68,24;-69,48
"19744";"IHFA";2011-07-08;1454,82;11,52;-68,26;-69,5
"19745";"IHFA";2011-07-11;1453,56;11,38;-68,29;-69,52
"19746";"IHFA";2011-07-12;1453,21;11,36;-68,3;-69,53
"19747";"IHFA";2011-07-13;1454,59;11,47;-68,27;-69,5
"19748";"IHFA";2011-07-14;1454,11;11,26;-68,28;-69,51
"19749";"IHFA";2011-07-15;1453,91;11,21;-68,28;-69,52
"19750";"IHFA";2011-07-18;1452,95;11,13;-68,3;-69,54
"19751";"IHFA";2011-07-19;1454,72;11,14;-68,26;-69,5
"19752";"IHFA";2011-07-20;1455,15;11,19;-68,25;-69,49
"19753";"IHFA";2011-07-21;1456,99;11,25;-68,21;-69,45
"19754";"IHFA";2011-07-22;1458,13;11,2;-68,19;-69,43
"19755";"IHFA";2011-07-25;1458,54;11,18;-68,18;-69,42
"19756";"IHFA";2011-07-26;1458,85;11,17;-68,17;-69,41
"19757";"IHFA";2011-07-27;1457,26;11;-68,21;-69,45
"19758";"IHFA";2011-07-28;1456,85;10,96;-68,22;-69,46
"19759";"IHFA";2011-07-29;1459,05;11,13;-68,17;-69,41
"19760";"IHFA";2011-08-01;1459,78;11,04;-68,15;-69,39
"19761";"IHFA";2011-08-02;1456,89;10,75;-68,22;-69,45
"19762";"IHFA";2011-08-03;1453,1;10,46;-68,3;-69,53
"19763";"IHFA";2011-08-04;1447,71;9,94;-68,42;-69,65
"19764";"IHFA";2011-08-05;1447,47;9,86;-68,42;-69,65
"19765";"IHFA";2011-08-08;1439,4;9,24;-68,6;-69,82
"19766";"IHFA";2011-08-09;1445,48;9,74;-68,47;-69,69
"19767";"IHFA";2011-08-10;1446,59;9,84;-68,44;-69,67
"19768";"IHFA";2011-08-11;1451,58;10,14;-68,33;-69,57
"19769";"IHFA";2011-08-12;1455,6;10,28;-68,24;-69,48
"19770";"IHFA";2011-08-15;1458,64;10,38;-68,18;-69,42
"19771";"IHFA";2011-08-16;1459,06;10,39;-68,17;-69,41
"19772";"IHFA";2011-08-17;1463,36;10,66;-68,08;-69,32
"19773";"IHFA";2011-08-18;1464,82;10,81;-68,04;-69,29
"19774";"IHFA";2011-08-19;1463,77;10,6;-68,07;-69,31
"19775";"IHFA";2011-08-22;1463,32;10,49;-68,08;-69,32
"19776";"IHFA";2011-08-23;1466;10,71;-68,02;-69,26
"19777";"IHFA";2011-08-24;1465,75;10,84;-68,02;-69,27
"19778";"IHFA";2011-08-25;1466,17;10,74;-68,01;-69,26
"19779";"IHFA";2011-08-26;1471,61;11,11;-67,9;-69,15
"19780";"IHFA";2011-08-29;1478,74;11,53;-67,74;-69
"19781";"IHFA";2011-08-30;1480,39;11,55;-67,7;-68,96
"19782";"IHFA";2011-08-31;1487,14;12;-67,56;-68,82
"19783";"IHFA";2011-09-01;1500,74;13,1;-67,26;-68,54
"19784";"IHFA";2011-09-02;1497,69;12,9;-67,33;-68,6
"19785";"IHFA";2011-09-05;1496,19;12,74;-67,36;-68,63
"19786";"IHFA";2011-09-06;1499,53;12,99;-67,29;-68,56
"19787";"IHFA";2011-09-08;1500,06;12,92;-67,27;-68,55
"19788";"IHFA";2011-09-09;1501,43;12,87;-67,24;-68,52
"19789";"IHFA";2011-09-12;1502,41;12,94;-67,22;-68,5
"19790";"IHFA";2011-09-13;1501,84;12,86;-67,24;-68,51
"19791";"IHFA";2011-09-14;1501,75;12,87;-67,24;-68,51
"19792";"IHFA";2011-09-15;1500,65;12,5;-67,26;-68,54
"19793";"IHFA";2011-09-16;1502,8;12,65;-67,21;-68,49
"19794";"IHFA";2011-09-19;1502,76;12,68;-67,22;-68,49
"19795";"IHFA";2011-09-20;1501,55;12,49;-67,24;-68,52
"19796";"IHFA";2011-09-21;1499,06;12,36;-67,3;-68,57
"19797";"IHFA";2011-09-22;1496,38;12,22;-67,35;-68,63
"19798";"IHFA";2011-09-23;1501,62;12,58;-67,24;-68,52
"19799";"IHFA";2011-09-26;1504,03;12,79;-67,19;-68,47
"19800";"IHFA";2011-09-27;1505,38;12,72;-67,16;-68,44
"19801";"IHFA";2011-09-28;1504,74;12,67;-67,17;-68,45
"19802";"IHFA";2011-09-29;1503,67;12,46;-67,2;-68,47
"19803";"IHFA";2011-09-30;1506,33;12,57;-67,14;-68,42
"19804";"IHFA";2011-10-03;1510,48;12,83;-67,05;-68,33
"19805";"IHFA";2011-10-04;1505,07;12,33;-67,17;-68,44
"19806";"IHFA";2011-10-05;1507,15;12,41;-67,12;-68,4
"19807";"IHFA";2011-10-06;1507,26;12,32;-67,12;-68,4
"19808";"IHFA";2011-10-07;1506,8;12,27;-67,13;-68,41
"19809";"IHFA";2011-10-10;1507,77;12,14;-67,11;-68,39
"19810";"IHFA";2011-10-11;1508,46;12,1;-67,09;-68,37
"19811";"IHFA";2011-10-13;1507,91;11,96;-67,1;-68,39
"19812";"IHFA";2011-10-14;1507,77;11,8;-67,11;-68,39
"19813";"IHFA";2011-10-17;1508,19;11,7;-67,1;-68,38
