Nome do Ativo;Data;Cota
KAPITALO ZETA FIC MULTIMERCADO;16/12/2016;2,4967781
KAPITALO ZETA FIC MULTIMERCADO;19/12/2016;2,5054731
KAPITALO ZETA FIC MULTIMERCADO;20/12/2016;2,5155884
KAPITALO ZETA FIC MULTIMERCADO;21/12/2016;2,5268632
KAPITALO ZETA FIC MULTIMERCADO;22/12/2016;2,5359268
KAPITALO ZETA FIC MULTIMERCADO;23/12/2016;2,5465224
KAPITALO ZETA FIC MULTIMERCADO;26/12/2016;2,5506346
KAPITALO ZETA FIC MULTIMERCADO;27/12/2016;2,5510916
KAPITALO ZETA FIC MULTIMERCADO;28/12/2016;2,5649192
KAPITALO ZETA FIC MULTIMERCADO;29/12/2016;2,5713624
KAPITALO ZETA FIC MULTIMERCADO;30/12/2016;2,5732858
KAPITALO ZETA FIC MULTIMERCADO;02/01/2017;2,5730749
KAPITALO ZETA FIC MULTIMERCADO;03/01/2017;2,571589
KAPITALO ZETA FIC MULTIMERCADO;04/01/2017;2,5829648
KAPITALO ZETA FIC MULTIMERCADO;05/01/2017;2,5825108
KAPITALO ZETA FIC MULTIMERCADO;06/01/2017;2,588405
KAPITALO ZETA FIC MULTIMERCADO;09/01/2017;2,5871823
KAPITALO ZETA FIC MULTIMERCADO;10/01/2017;2,5823522
KAPITALO ZETA FIC MULTIMERCADO;11/01/2017;2,5904212
KAPITALO ZETA FIC MULTIMERCADO;12/01/2017;2,614767
KAPITALO ZETA FIC MULTIMERCADO;13/01/2017;2,6159686
KAPITALO ZETA FIC MULTIMERCADO;16/01/2017;2,6220186
KAPITALO ZETA FIC MULTIMERCADO;17/01/2017;2,6223557
KAPITALO ZETA FIC MULTIMERCADO;18/01/2017;2,6251727
KAPITALO ZETA FIC MULTIMERCADO;19/01/2017;2,6235263
KAPITALO ZETA FIC MULTIMERCADO;20/01/2017;2,6392678
KAPITALO ZETA FIC MULTIMERCADO;23/01/2017;2,6497226
KAPITALO ZETA FIC MULTIMERCADO;24/01/2017;2,6547249
KAPITALO ZETA FIC MULTIMERCADO;25/01/2017;2,6603587
KAPITALO ZETA FIC MULTIMERCADO;26/01/2017;2,671699
KAPITALO ZETA FIC MULTIMERCADO;27/01/2017;2,6898538
KAPITALO ZETA FIC MULTIMERCADO;30/01/2017;2,6984229
KAPITALO ZETA FIC MULTIMERCADO;31/01/2017;2,705162
KAPITALO ZETA FIC MULTIMERCADO;01/02/2017;2,7103598
KAPITALO ZETA FIC MULTIMERCADO;02/02/2017;2,7151491
KAPITALO ZETA FIC MULTIMERCADO;03/02/2017;2,7295639
KAPITALO ZETA FIC MULTIMERCADO;06/02/2017;2,7366075
KAPITALO ZETA FIC MULTIMERCADO;07/02/2017;2,7441022
KAPITALO ZETA FIC MULTIMERCADO;08/02/2017;2,7592224
KAPITALO ZETA FIC MULTIMERCADO;09/02/2017;2,758191
KAPITALO ZETA FIC MULTIMERCADO;10/02/2017;2,7704765
KAPITALO ZETA FIC MULTIMERCADO;13/02/2017;2,777678
KAPITALO ZETA FIC MULTIMERCADO;14/02/2017;2,771397
KAPITALO ZETA FIC MULTIMERCADO;15/02/2017;2,7813601
KAPITALO ZETA FIC MULTIMERCADO;16/02/2017;2,7753153
KAPITALO ZETA FIC MULTIMERCADO;17/02/2017;2,7839161
KAPITALO ZETA FIC MULTIMERCADO;20/02/2017;2,7921829
KAPITALO ZETA FIC MULTIMERCADO;21/02/2017;2,8133199
KAPITALO ZETA FIC MULTIMERCADO;22/02/2017;2,8099097
KAPITALO ZETA FIC MULTIMERCADO;23/02/2017;2,8241069
KAPITALO ZETA FIC MULTIMERCADO;24/02/2017;2,8053709
KAPITALO ZETA FIC MULTIMERCADO;01/03/2017;2,8257709
KAPITALO ZETA FIC MULTIMERCADO;02/03/2017;2,826871
KAPITALO ZETA FIC MULTIMERCADO;03/03/2017;2,8354957
KAPITALO ZETA FIC MULTIMERCADO;06/03/2017;2,8438581
KAPITALO ZETA FIC MULTIMERCADO;07/03/2017;2,8484201
KAPITALO ZETA FIC MULTIMERCADO;08/03/2017;2,8430326
KAPITALO ZETA FIC MULTIMERCADO;09/03/2017;2,8306342
KAPITALO ZETA FIC MULTIMERCADO;10/03/2017;2,8512095
KAPITALO ZETA FIC MULTIMERCADO;13/03/2017;2,8576815
KAPITALO ZETA FIC MULTIMERCADO;14/03/2017;2,8373701
KAPITALO ZETA FIC MULTIMERCADO;15/03/2017;2,8545868
KAPITALO ZETA FIC MULTIMERCADO;16/03/2017;2,8352457
KAPITALO ZETA FIC MULTIMERCADO;17/03/2017;2,8373429
KAPITALO ZETA FIC MULTIMERCADO;20/03/2017;2,834733
KAPITALO ZETA FIC MULTIMERCADO;21/03/2017;2,8306272
KAPITALO ZETA FIC MULTIMERCADO;22/03/2017;2,8247762
KAPITALO ZETA FIC MULTIMERCADO;23/03/2017;2,8147396
KAPITALO ZETA FIC MULTIMERCADO;24/03/2017;2,8241886
KAPITALO ZETA FIC MULTIMERCADO;27/03/2017;2,829238
KAPITALO ZETA FIC MULTIMERCADO;28/03/2017;2,8293951
KAPITALO ZETA FIC MULTIMERCADO;29/03/2017;2,8419471
KAPITALO ZETA FIC MULTIMERCADO;30/03/2017;2,8327511
KAPITALO ZETA FIC MULTIMERCADO;31/03/2017;2,84007
KAPITALO ZETA FIC MULTIMERCADO;03/04/2017;2,8370653
KAPITALO ZETA FIC MULTIMERCADO;04/04/2017;2,8510496
KAPITALO ZETA FIC MULTIMERCADO;05/04/2017;2,8404143
KAPITALO ZETA FIC MULTIMERCADO;06/04/2017;2,8212925
KAPITALO ZETA FIC MULTIMERCADO;07/04/2017;2,8383254
KAPITALO ZETA FIC MULTIMERCADO;10/04/2017;2,8420425
KAPITALO ZETA FIC MULTIMERCADO;11/04/2017;2,8386655
KAPITALO ZETA FIC MULTIMERCADO;12/04/2017;2,8232358
KAPITALO ZETA FIC MULTIMERCADO;13/04/2017;2,8120144
KAPITALO ZETA FIC MULTIMERCADO;17/04/2017;2,8268732
KAPITALO ZETA FIC MULTIMERCADO;18/04/2017;2,8233513
KAPITALO ZETA FIC MULTIMERCADO;19/04/2017;2,8165298
KAPITALO ZETA FIC MULTIMERCADO;20/04/2017;2,8159915
KAPITALO ZETA FIC MULTIMERCADO;24/04/2017;2,8209756
KAPITALO ZETA FIC MULTIMERCADO;25/04/2017;2,8117896
KAPITALO ZETA FIC MULTIMERCADO;26/04/2017;2,8047654
KAPITALO ZETA FIC MULTIMERCADO;27/04/2017;2,7931869
KAPITALO ZETA FIC MULTIMERCADO;28/04/2017;2,8046997
KAPITALO ZETA FIC MULTIMERCADO;02/05/2017;2,8205617
KAPITALO ZETA FIC MULTIMERCADO;03/05/2017;2,8194454
KAPITALO ZETA FIC MULTIMERCADO;04/05/2017;2,7940441
KAPITALO ZETA FIC MULTIMERCADO;05/05/2017;2,8065497
KAPITALO ZETA FIC MULTIMERCADO;08/05/2017;2,8076602
KAPITALO ZETA FIC MULTIMERCADO;09/05/2017;2,8225754
KAPITALO ZETA FIC MULTIMERCADO;10/05/2017;2,8465568
KAPITALO ZETA FIC MULTIMERCADO;11/05/2017;2,8693075
KAPITALO ZETA FIC MULTIMERCADO;12/05/2017;2,8756245
KAPITALO ZETA FIC MULTIMERCADO;15/05/2017;2,8991412
KAPITALO ZETA FIC MULTIMERCADO;16/05/2017;2,9264315
KAPITALO ZETA FIC MULTIMERCADO;17/05/2017;2,9165288
KAPITALO ZETA FIC MULTIMERCADO;18/05/2017;2,6676617
KAPITALO ZETA FIC MULTIMERCADO;19/05/2017;2,7323097
KAPITALO ZETA FIC MULTIMERCADO;22/05/2017;2,7092775
KAPITALO ZETA FIC MULTIMERCADO;23/05/2017;2,7286298
KAPITALO ZETA FIC MULTIMERCADO;24/05/2017;2,7583221
KAPITALO ZETA FIC MULTIMERCADO;25/05/2017;2,7471629
KAPITALO ZETA FIC MULTIMERCADO;26/05/2017;2,7591065
KAPITALO ZETA FIC MULTIMERCADO;29/05/2017;2,7646535
KAPITALO ZETA FIC MULTIMERCADO;30/05/2017;2,7406396
KAPITALO ZETA FIC MULTIMERCADO;31/05/2017;2,741048
KAPITALO ZETA FIC MULTIMERCADO;01/06/2017;2,7391758
KAPITALO ZETA FIC MULTIMERCADO;02/06/2017;2,7497924
KAPITALO ZETA FIC MULTIMERCADO;05/06/2017;2,7474817
KAPITALO ZETA FIC MULTIMERCADO;06/06/2017;2,7587316
KAPITALO ZETA FIC MULTIMERCADO;07/06/2017;2,7585376
KAPITALO ZETA FIC MULTIMERCADO;08/06/2017;2,7615038
KAPITALO ZETA FIC MULTIMERCADO;09/06/2017;2,7787783
KAPITALO ZETA FIC MULTIMERCADO;12/06/2017;2,7744601
KAPITALO ZETA FIC MULTIMERCADO;13/06/2017;2,7838843
KAPITALO ZETA FIC MULTIMERCADO;14/06/2017;2,7757861
KAPITALO ZETA FIC MULTIMERCADO;16/06/2017;2,7873164
KAPITALO ZETA FIC MULTIMERCADO;19/06/2017;2,791904
KAPITALO ZETA FIC MULTIMERCADO;20/06/2017;2,7819882
KAPITALO ZETA FIC MULTIMERCADO;21/06/2017;2,7855734
KAPITALO ZETA FIC MULTIMERCADO;22/06/2017;2,7815946
KAPITALO ZETA FIC MULTIMERCADO;23/06/2017;2,7842715
KAPITALO ZETA FIC MULTIMERCADO;26/06/2017;2,7900057
KAPITALO ZETA FIC MULTIMERCADO;27/06/2017;2,796276
KAPITALO ZETA FIC MULTIMERCADO;28/06/2017;2,7984599
KAPITALO ZETA FIC MULTIMERCADO;29/06/2017;2,8033798
KAPITALO ZETA FIC MULTIMERCADO;30/06/2017;2,8191689
KAPITALO ZETA FIC MULTIMERCADO;03/07/2017;2,8244312
KAPITALO ZETA FIC MULTIMERCADO;04/07/2017;2,8279028
KAPITALO ZETA FIC MULTIMERCADO;05/07/2017;2,8300701
KAPITALO ZETA FIC MULTIMERCADO;06/07/2017;2,8391963
KAPITALO ZETA FIC MULTIMERCADO;07/07/2017;2,8398432
KAPITALO ZETA FIC MULTIMERCADO;10/07/2017;2,8430089
KAPITALO ZETA FIC MULTIMERCADO;11/07/2017;2,8518374
KAPITALO ZETA FIC MULTIMERCADO;12/07/2017;2,8676459
KAPITALO ZETA FIC MULTIMERCADO;13/07/2017;2,8707246
KAPITALO ZETA FIC MULTIMERCADO;14/07/2017;2,8808535
KAPITALO ZETA FIC MULTIMERCADO;17/07/2017;2,8848044
KAPITALO ZETA FIC MULTIMERCADO;18/07/2017;2,8929194
KAPITALO ZETA FIC MULTIMERCADO;19/07/2017;2,9001632
KAPITALO ZETA FIC MULTIMERCADO;20/07/2017;2,910588
KAPITALO ZETA FIC MULTIMERCADO;21/07/2017;2,9141394
KAPITALO ZETA FIC MULTIMERCADO;24/07/2017;2,9211337
KAPITALO ZETA FIC MULTIMERCADO;25/07/2017;2,9286996
KAPITALO ZETA FIC MULTIMERCADO;26/07/2017;2,9175856
KAPITALO ZETA FIC MULTIMERCADO;27/07/2017;2,9319204
KAPITALO ZETA FIC MULTIMERCADO;28/07/2017;2,9436572
KAPITALO ZETA FIC MULTIMERCADO;31/07/2017;2,9484591
KAPITALO ZETA FIC MULTIMERCADO;01/08/2017;2,9495032
KAPITALO ZETA FIC MULTIMERCADO;02/08/2017;2,9630677
KAPITALO ZETA FIC MULTIMERCADO;03/08/2017;2,9695685
KAPITALO ZETA FIC MULTIMERCADO;04/08/2017;2,9662003
KAPITALO ZETA FIC MULTIMERCADO;07/08/2017;2,9681689
KAPITALO ZETA FIC MULTIMERCADO;08/08/2017;2,9676504
KAPITALO ZETA FIC MULTIMERCADO;09/08/2017;2,9598371
KAPITALO ZETA FIC MULTIMERCADO;10/08/2017;2,9528887
KAPITALO ZETA FIC MULTIMERCADO;11/08/2017;2,9459571
KAPITALO ZETA FIC MULTIMERCADO;14/08/2017;2,9517998
KAPITALO ZETA FIC MULTIMERCADO;15/08/2017;2,9542237
KAPITALO ZETA FIC MULTIMERCADO;16/08/2017;2,9478087
KAPITALO ZETA FIC MULTIMERCADO;17/08/2017;2,9420645
KAPITALO ZETA FIC MULTIMERCADO;18/08/2017;2,9541569
KAPITALO ZETA FIC MULTIMERCADO;21/08/2017;2,9437229
KAPITALO ZETA FIC MULTIMERCADO;22/08/2017;2,9625406
KAPITALO ZETA FIC MULTIMERCADO;23/08/2017;2,9696833
KAPITALO ZETA FIC MULTIMERCADO;24/08/2017;2,9718514
KAPITALO ZETA FIC MULTIMERCADO;25/08/2017;2,9801753
KAPITALO ZETA FIC MULTIMERCADO;28/08/2017;2,9859316
KAPITALO ZETA FIC MULTIMERCADO;29/08/2017;2,9892704
KAPITALO ZETA FIC MULTIMERCADO;30/08/2017;2,9848776
KAPITALO ZETA FIC MULTIMERCADO;31/08/2017;2,9956785
KAPITALO ZETA FIC MULTIMERCADO;01/09/2017;3,0152041
KAPITALO ZETA FIC MULTIMERCADO;04/09/2017;3,0203261
KAPITALO ZETA FIC MULTIMERCADO;05/09/2017;3,0196893
KAPITALO ZETA FIC MULTIMERCADO;06/09/2017;3,0480568
KAPITALO ZETA FIC MULTIMERCADO;08/09/2017;3,04972
KAPITALO ZETA FIC MULTIMERCADO;11/09/2017;3,0517263
KAPITALO ZETA FIC MULTIMERCADO;12/09/2017;3,0517818
KAPITALO ZETA FIC MULTIMERCADO;13/09/2017;3,0558716
KAPITALO ZETA FIC MULTIMERCADO;14/09/2017;3,0603409
KAPITALO ZETA FIC MULTIMERCADO;15/09/2017;3,0702825
KAPITALO ZETA FIC MULTIMERCADO;18/09/2017;3,074478
KAPITALO ZETA FIC MULTIMERCADO;19/09/2017;3,0868635
KAPITALO ZETA FIC MULTIMERCADO;20/09/2017;3,1002359
KAPITALO ZETA FIC MULTIMERCADO;21/09/2017;3,1104871
KAPITALO ZETA FIC MULTIMERCADO;22/09/2017;3,1192213
KAPITALO ZETA FIC MULTIMERCADO;25/09/2017;3,1027189
KAPITALO ZETA FIC MULTIMERCADO;26/09/2017;3,1082572
KAPITALO ZETA FIC MULTIMERCADO;27/09/2017;3,1020557
KAPITALO ZETA FIC MULTIMERCADO;28/09/2017;3,1023944
KAPITALO ZETA FIC MULTIMERCADO;29/09/2017;3,1177747
KAPITALO ZETA FIC MULTIMERCADO;02/10/2017;3,1179822
KAPITALO ZETA FIC MULTIMERCADO;03/10/2017;3,1184466
KAPITALO ZETA FIC MULTIMERCADO;04/10/2017;3,1083939
KAPITALO ZETA FIC MULTIMERCADO;05/10/2017;3,1016134
KAPITALO ZETA FIC MULTIMERCADO;06/10/2017;3,1021784
KAPITALO ZETA FIC MULTIMERCADO;09/10/2017;3,0919176
KAPITALO ZETA FIC MULTIMERCADO;10/10/2017;3,1133506
KAPITALO ZETA FIC MULTIMERCADO;11/10/2017;3,1125299
KAPITALO ZETA FIC MULTIMERCADO;13/10/2017;3,1098575
KAPITALO ZETA FIC MULTIMERCADO;16/10/2017;3,0973077
KAPITALO ZETA FIC MULTIMERCADO;17/10/2017;3,0980505
KAPITALO ZETA FIC MULTIMERCADO;18/10/2017;3,1167656
KAPITALO ZETA FIC MULTIMERCADO;19/10/2017;3,1235681
KAPITALO ZETA FIC MULTIMERCADO;20/10/2017;3,1248549
KAPITALO ZETA FIC MULTIMERCADO;23/10/2017;3,1203173
KAPITALO ZETA FIC MULTIMERCADO;24/10/2017;3,1183753
KAPITALO ZETA FIC MULTIMERCADO;25/10/2017;3,122628
KAPITALO ZETA FIC MULTIMERCADO;26/10/2017;3,0766445
KAPITALO ZETA FIC MULTIMERCADO;27/10/2017;3,0935564
KAPITALO ZETA FIC MULTIMERCADO;30/10/2017;3,0784353
KAPITALO ZETA FIC MULTIMERCADO;31/10/2017;3,0837444
KAPITALO ZETA FIC MULTIMERCADO;01/11/2017;3,0731934
KAPITALO ZETA FIC MULTIMERCADO;03/11/2017;3,0526675
KAPITALO ZETA FIC MULTIMERCADO;06/11/2017;3,0790471
KAPITALO ZETA FIC MULTIMERCADO;07/11/2017;3,0535062
KAPITALO ZETA FIC MULTIMERCADO;08/11/2017;3,0813947
KAPITALO ZETA FIC MULTIMERCADO;09/11/2017;3,070024
KAPITALO ZETA FIC MULTIMERCADO;10/11/2017;3,0477152
KAPITALO ZETA FIC MULTIMERCADO;13/11/2017;3,0418479
KAPITALO ZETA FIC MULTIMERCADO;14/11/2017;3,0199953
KAPITALO ZETA FIC MULTIMERCADO;16/11/2017;3,0368418
KAPITALO ZETA FIC MULTIMERCADO;17/11/2017;3,0699889
KAPITALO ZETA FIC MULTIMERCADO;20/11/2017;3,0660574
KAPITALO ZETA FIC MULTIMERCADO;21/11/2017;3,084608
KAPITALO ZETA FIC MULTIMERCADO;22/11/2017;3,1007106
KAPITALO ZETA FIC MULTIMERCADO;23/11/2017;3,1146061
KAPITALO ZETA FIC MULTIMERCADO;24/11/2017;3,1121456
KAPITALO ZETA FIC MULTIMERCADO;27/11/2017;3,1214624
KAPITALO ZETA FIC MULTIMERCADO;28/11/2017;3,1193209
KAPITALO ZETA FIC MULTIMERCADO;29/11/2017;3,0864473
KAPITALO ZETA FIC MULTIMERCADO;30/11/2017;3,0720473
KAPITALO ZETA FIC MULTIMERCADO;01/12/2017;3,0824798
KAPITALO ZETA FIC MULTIMERCADO;04/12/2017;3,0879799
KAPITALO ZETA FIC MULTIMERCADO;05/12/2017;3,0759664
KAPITALO ZETA FIC MULTIMERCADO;06/12/2017;3,0681615
KAPITALO ZETA FIC MULTIMERCADO;07/12/2017;3,0552345
KAPITALO ZETA FIC MULTIMERCADO;08/12/2017;3,0666737
KAPITALO ZETA FIC MULTIMERCADO;11/12/2017;3,0597295
KAPITALO ZETA FIC MULTIMERCADO;12/12/2017;3,0463137
KAPITALO ZETA FIC MULTIMERCADO;13/12/2017;3,0452702
KAPITALO ZETA FIC MULTIMERCADO;14/12/2017;3,0276038
KAPITALO ZETA FIC MULTIMERCADO;15/12/2017;3,0257642
KAPITALO ZETA FIC MULTIMERCADO;18/12/2017;3,0383629
KAPITALO ZETA FIC MULTIMERCADO;19/12/2017;3,029928
KAPITALO ZETA FIC MULTIMERCADO;20/12/2017;3,0517643
KAPITALO ZETA FIC MULTIMERCADO;21/12/2017;3,039655
KAPITALO ZETA FIC MULTIMERCADO;22/12/2017;3,0373591
KAPITALO ZETA FIC MULTIMERCADO;26/12/2017;3,0437411
KAPITALO ZETA FIC MULTIMERCADO;27/12/2017;3,0555764
KAPITALO ZETA FIC MULTIMERCADO;28/12/2017;3,0737017
KAPITALO ZETA FIC MULTIMERCADO;29/12/2017;3,0853609
KAPITALO ZETA FIC MULTIMERCADO;02/01/2018;3,159762
KAPITALO ZETA FIC MULTIMERCADO;03/01/2018;3,1402481
KAPITALO ZETA FIC MULTIMERCADO;04/01/2018;3,1505399
KAPITALO ZETA FIC MULTIMERCADO;05/01/2018;3,1409575
KAPITALO ZETA FIC MULTIMERCADO;08/01/2018;3,1336614
KAPITALO ZETA FIC MULTIMERCADO;09/01/2018;3,1279175
KAPITALO ZETA FIC MULTIMERCADO;10/01/2018;3,1226828
KAPITALO ZETA FIC MULTIMERCADO;11/01/2018;3,1441741
KAPITALO ZETA FIC MULTIMERCADO;12/01/2018;3,1508067
KAPITALO ZETA FIC MULTIMERCADO;15/01/2018;3,1668469
KAPITALO ZETA FIC MULTIMERCADO;16/01/2018;3,1679955
KAPITALO ZETA FIC MULTIMERCADO;17/01/2018;3,1725584
KAPITALO ZETA FIC MULTIMERCADO;18/01/2018;3,1774742
KAPITALO ZETA FIC MULTIMERCADO;19/01/2018;3,1831887
KAPITALO ZETA FIC MULTIMERCADO;22/01/2018;3,1842285
KAPITALO ZETA FIC MULTIMERCADO;23/01/2018;3,1800444
KAPITALO ZETA FIC MULTIMERCADO;24/01/2018;3,2375731
KAPITALO ZETA FIC MULTIMERCADO;25/01/2018;3,2321058
KAPITALO ZETA FIC MULTIMERCADO;26/01/2018;3,258608
KAPITALO ZETA FIC MULTIMERCADO;29/01/2018;3,2444829
KAPITALO ZETA FIC MULTIMERCADO;30/01/2018;3,2311378
KAPITALO ZETA FIC MULTIMERCADO;31/01/2018;3,2462456
KAPITALO ZETA FIC MULTIMERCADO;01/02/2018;3,2668904
KAPITALO ZETA FIC MULTIMERCADO;02/02/2018;3,2591861
KAPITALO ZETA FIC MULTIMERCADO;05/02/2018;3,2399833
KAPITALO ZETA FIC MULTIMERCADO;06/02/2018;3,2594994
KAPITALO ZETA FIC MULTIMERCADO;07/02/2018;3,2535428
KAPITALO ZETA FIC MULTIMERCADO;08/02/2018;3,2420961
KAPITALO ZETA FIC MULTIMERCADO;09/02/2018;3,2301861
KAPITALO ZETA FIC MULTIMERCADO;14/02/2018;3,2664658
KAPITALO ZETA FIC MULTIMERCADO;15/02/2018;3,2769764
KAPITALO ZETA FIC MULTIMERCADO;16/02/2018;3,2859017
KAPITALO ZETA FIC MULTIMERCADO;19/02/2018;3,3131353
KAPITALO ZETA FIC MULTIMERCADO;20/02/2018;3,3175786
KAPITALO ZETA FIC MULTIMERCADO;21/02/2018;3,3360305
KAPITALO ZETA FIC MULTIMERCADO;22/02/2018;3,3360431
KAPITALO ZETA FIC MULTIMERCADO;23/02/2018;3,3420086
KAPITALO ZETA FIC MULTIMERCADO;26/02/2018;3,347279
KAPITALO ZETA FIC MULTIMERCADO;27/02/2018;3,3394339
KAPITALO ZETA FIC MULTIMERCADO;28/02/2018;3,3453839
KAPITALO ZETA FIC MULTIMERCADO;01/03/2018;3,3476581
KAPITALO ZETA FIC MULTIMERCADO;02/03/2018;3,3596814
KAPITALO ZETA FIC MULTIMERCADO;05/03/2018;3,3654435
KAPITALO ZETA FIC MULTIMERCADO;06/03/2018;3,3588558
KAPITALO ZETA FIC MULTIMERCADO;07/03/2018;3,3607785
KAPITALO ZETA FIC MULTIMERCADO;08/03/2018;3,357325
KAPITALO ZETA FIC MULTIMERCADO;09/03/2018;3,3748824
KAPITALO ZETA FIC MULTIMERCADO;12/03/2018;3,3730136
KAPITALO ZETA FIC MULTIMERCADO;13/03/2018;3,3732172
KAPITALO ZETA FIC MULTIMERCADO;14/03/2018;3,3654034
KAPITALO ZETA FIC MULTIMERCADO;15/03/2018;3,3508426
KAPITALO ZETA FIC MULTIMERCADO;16/03/2018;3,3903403
KAPITALO ZETA FIC MULTIMERCADO;19/03/2018;3,3899775
KAPITALO ZETA FIC MULTIMERCADO;20/03/2018;3,3898945
KAPITALO ZETA FIC MULTIMERCADO;21/03/2018;3,4154758
KAPITALO ZETA FIC MULTIMERCADO;22/03/2018;3,4637062
KAPITALO ZETA FIC MULTIMERCADO;23/03/2018;3,4710447
KAPITALO ZETA FIC MULTIMERCADO;26/03/2018;3,4897032
KAPITALO ZETA FIC MULTIMERCADO;27/03/2018;3,4618606
KAPITALO ZETA FIC MULTIMERCADO;28/03/2018;3,4492854
KAPITALO ZETA FIC MULTIMERCADO;29/03/2018;3,4690883
KAPITALO ZETA FIC MULTIMERCADO;02/04/2018;3,4481806
KAPITALO ZETA FIC MULTIMERCADO;03/04/2018;3,4571132
KAPITALO ZETA FIC MULTIMERCADO;04/04/2018;3,454237
KAPITALO ZETA FIC MULTIMERCADO;05/04/2018;3,4838383
KAPITALO ZETA FIC MULTIMERCADO;06/04/2018;3,4885847
KAPITALO ZETA FIC MULTIMERCADO;09/04/2018;3,476817
KAPITALO ZETA FIC MULTIMERCADO;10/04/2018;3,4856543
KAPITALO ZETA FIC MULTIMERCADO;11/04/2018;3,4780939
KAPITALO ZETA FIC MULTIMERCADO;12/04/2018;3,5043515
KAPITALO ZETA FIC MULTIMERCADO;13/04/2018;3,4932772
KAPITALO ZETA FIC MULTIMERCADO;16/04/2018;3,4964766
KAPITALO ZETA FIC MULTIMERCADO;17/04/2018;3,5271157
KAPITALO ZETA FIC MULTIMERCADO;18/04/2018;3,5431319
KAPITALO ZETA FIC MULTIMERCADO;19/04/2018;3,5448889
KAPITALO ZETA FIC MULTIMERCADO;20/04/2018;3,5592449
KAPITALO ZETA FIC MULTIMERCADO;23/04/2018;3,5690146
KAPITALO ZETA FIC MULTIMERCADO;24/04/2018;3,5539725
KAPITALO ZETA FIC MULTIMERCADO;25/04/2018;3,55705
KAPITALO ZETA FIC MULTIMERCADO;26/04/2018;3,5749973
KAPITALO ZETA FIC MULTIMERCADO;27/04/2018;3,575152
KAPITALO ZETA FIC MULTIMERCADO;30/04/2018;3,5684741
KAPITALO ZETA FIC MULTIMERCADO;02/05/2018;3,5536373
KAPITALO ZETA FIC MULTIMERCADO;03/05/2018;3,5406684
KAPITALO ZETA FIC MULTIMERCADO;04/05/2018;3,5327536
KAPITALO ZETA FIC MULTIMERCADO;07/05/2018;3,5260082
KAPITALO ZETA FIC MULTIMERCADO;08/05/2018;3,5227069
KAPITALO ZETA FIC MULTIMERCADO;09/05/2018;3,5498979
KAPITALO ZETA FIC MULTIMERCADO;10/05/2018;3,5791581
KAPITALO ZETA FIC MULTIMERCADO;11/05/2018;3,5714022
KAPITALO ZETA FIC MULTIMERCADO;14/05/2018;3,5598259
KAPITALO ZETA FIC MULTIMERCADO;15/05/2018;3,5498572
KAPITALO ZETA FIC MULTIMERCADO;16/05/2018;3,5586515
KAPITALO ZETA FIC MULTIMERCADO;17/05/2018;3,5236008
KAPITALO ZETA FIC MULTIMERCADO;18/05/2018;3,5021071
KAPITALO ZETA FIC MULTIMERCADO;21/05/2018;3,5258278
KAPITALO ZETA FIC MULTIMERCADO;22/05/2018;3,559727
KAPITALO ZETA FIC MULTIMERCADO;23/05/2018;3,5374524
KAPITALO ZETA FIC MULTIMERCADO;24/05/2018;3,5105222
KAPITALO ZETA FIC MULTIMERCADO;25/05/2018;3,4909224
KAPITALO ZETA FIC MULTIMERCADO;28/05/2018;3,480413
KAPITALO ZETA FIC MULTIMERCADO;29/05/2018;3,4433814
KAPITALO ZETA FIC MULTIMERCADO;30/05/2018;3,4647573
KAPITALO ZETA FIC MULTIMERCADO;01/06/2018;3,4946844
KAPITALO ZETA FIC MULTIMERCADO;04/06/2018;3,5314827
KAPITALO ZETA FIC MULTIMERCADO;05/06/2018;3,5133839
KAPITALO ZETA FIC MULTIMERCADO;06/06/2018;3,529998
KAPITALO ZETA FIC MULTIMERCADO;07/06/2018;3,487417
KAPITALO ZETA FIC MULTIMERCADO;08/06/2018;3,5034711
KAPITALO ZETA FIC MULTIMERCADO;11/06/2018;3,505156
KAPITALO ZETA FIC MULTIMERCADO;12/06/2018;3,5143342
KAPITALO ZETA FIC MULTIMERCADO;13/06/2018;3,5193547
KAPITALO ZETA FIC MULTIMERCADO;14/06/2018;3,503282
KAPITALO ZETA FIC MULTIMERCADO;15/06/2018;3,5015809
KAPITALO ZETA FIC MULTIMERCADO;18/06/2018;3,5008501
KAPITALO ZETA FIC MULTIMERCADO;19/06/2018;3,5015766
KAPITALO ZETA FIC MULTIMERCADO;20/06/2018;3,5173064
KAPITALO ZETA FIC MULTIMERCADO;21/06/2018;3,513011
KAPITALO ZETA FIC MULTIMERCADO;22/06/2018;3,5289068
KAPITALO ZETA FIC MULTIMERCADO;25/06/2018;3,5332845
KAPITALO ZETA FIC MULTIMERCADO;26/06/2018;3,5387492
KAPITALO ZETA FIC MULTIMERCADO;27/06/2018;3,5336078
KAPITALO ZETA FIC MULTIMERCADO;28/06/2018;3,5367679
KAPITALO ZETA FIC MULTIMERCADO;29/06/2018;3,5534469
KAPITALO ZETA FIC MULTIMERCADO;02/07/2018;3,5449296
KAPITALO ZETA FIC MULTIMERCADO;03/07/2018;3,546995
KAPITALO ZETA FIC MULTIMERCADO;04/07/2018;3,5621345
KAPITALO ZETA FIC MULTIMERCADO;05/07/2018;3,5723428
KAPITALO ZETA FIC MULTIMERCADO;06/07/2018;3,5693592
