Nome do Ativo;Data;Número Índice Ajustados
IRF-M 1;02/09/2004;2050,395002
IRF-M 1;03/09/2004;2052,14245
IRF-M 1;06/09/2004;2053,028985
IRF-M 1;08/09/2004;2053,857996
IRF-M 1;09/09/2004;2055,149552
IRF-M 1;10/09/2004;2055,888737
IRF-M 1;13/09/2004;2057,472642
IRF-M 1;14/09/2004;2059,576935
IRF-M 1;15/09/2004;2061,261649
IRF-M 1;16/09/2004;2062,714523
IRF-M 1;17/09/2004;2064,24795
IRF-M 1;20/09/2004;2065,323737
IRF-M 1;21/09/2004;2066,768518
IRF-M 1;22/09/2004;2067,678243
IRF-M 1;23/09/2004;2069,42892
IRF-M 1;24/09/2004;2070,992169
IRF-M 1;27/09/2004;2072,397175
IRF-M 1;28/09/2004;2073,818351
IRF-M 1;29/09/2004;2075,650837
IRF-M 1;30/09/2004;2076,738812
IRF-M 1;01/10/2004;2077,991857
IRF-M 1;04/10/2004;2079,837651
IRF-M 1;05/10/2004;2081,038992
IRF-M 1;06/10/2004;2082,046747
IRF-M 1;07/10/2004;2083,430049
IRF-M 1;08/10/2004;2084,924185
IRF-M 1;11/10/2004;2085,737955
IRF-M 1;13/10/2004;2086,575838
IRF-M 1;14/10/2004;2087,368839
IRF-M 1;15/10/2004;2089,11279
IRF-M 1;18/10/2004;2090,052101
IRF-M 1;19/10/2004;2091,575841
IRF-M 1;20/10/2004;2093,140873
IRF-M 1;21/10/2004;2092,665787
IRF-M 1;22/10/2004;2093,419751
IRF-M 1;25/10/2004;2094,222422
IRF-M 1;26/10/2004;2095,471536
IRF-M 1;27/10/2004;2096,961776
IRF-M 1;28/10/2004;2097,667182
IRF-M 1;29/10/2004;2099,271624
IRF-M 1;01/11/2004;2100,560676
IRF-M 1;03/11/2004;2102,080695
IRF-M 1;04/11/2004;2103,368643
IRF-M 1;05/11/2004;2103,782722
IRF-M 1;08/11/2004;2104,629528
IRF-M 1;09/11/2004;2106,609987
IRF-M 1;10/11/2004;2107,891951
IRF-M 1;11/11/2004;2109,349174
IRF-M 1;12/11/2004;2111,044123
IRF-M 1;16/11/2004;2112,849452
IRF-M 1;17/11/2004;2114,988077
IRF-M 1;18/11/2004;2114,646962
IRF-M 1;19/11/2004;2115,464973
IRF-M 1;22/11/2004;2116,56479
IRF-M 1;23/11/2004;2117,754259
IRF-M 1;24/11/2004;2119,01756
IRF-M 1;25/11/2004;2121,442123
IRF-M 1;26/11/2004;2123,367615
IRF-M 1;29/11/2004;2124,219514
IRF-M 1;30/11/2004;2125,9035
IRF-M 1;01/12/2004;2127,557906
IRF-M 1;02/12/2004;2129,005499
IRF-M 1;03/12/2004;2130,673329
IRF-M 1;06/12/2004;2132,017734
IRF-M 1;07/12/2004;2132,944574
IRF-M 1;08/12/2004;2134,697406
IRF-M 1;09/12/2004;2136,356057
IRF-M 1;10/12/2004;2138,223288
IRF-M 1;13/12/2004;2139,753926
IRF-M 1;14/12/2004;2140,976453
IRF-M 1;15/12/2004;2142,510528
IRF-M 1;16/12/2004;2142,63902
IRF-M 1;17/12/2004;2144,867884
IRF-M 1;20/12/2004;2146,304613
IRF-M 1;21/12/2004;2146,696498
IRF-M 1;22/12/2004;2147,623521
IRF-M 1;23/12/2004;2147,707224
IRF-M 1;24/12/2004;2149,144661
IRF-M 1;27/12/2004;2150,397183
IRF-M 1;28/12/2004;2151,866683
IRF-M 1;29/12/2004;2153,343662
IRF-M 1;30/12/2004;2155,098729
IRF-M 1;31/12/2004;2156,539722
IRF-M 1;03/01/2005;2157,595592
IRF-M 1;04/01/2005;2159,127386
IRF-M 1;05/01/2005;2160,248769
IRF-M 1;06/01/2005;2160,667042
IRF-M 1;07/01/2005;2162,561023
IRF-M 1;10/01/2005;2163,74942
IRF-M 1;11/01/2005;2164,881595
IRF-M 1;12/01/2005;2166,574312
IRF-M 1;13/01/2005;2167,956044
IRF-M 1;14/01/2005;2168,991719
IRF-M 1;17/01/2005;2169,458467
IRF-M 1;18/01/2005;2170,452831
IRF-M 1;19/01/2005;2172,330094
IRF-M 1;20/01/2005;2172,466787
IRF-M 1;21/01/2005;2173,27667
IRF-M 1;24/01/2005;2175,004084
IRF-M 1;25/01/2005;2176,473557
IRF-M 1;26/01/2005;2178,767921
IRF-M 1;27/01/2005;2177,93781
IRF-M 1;28/01/2005;2178,150402
IRF-M 1;31/01/2005;2179,8544
IRF-M 1;01/02/2005;2181,235656
IRF-M 1;02/02/2005;2182,912728
IRF-M 1;03/02/2005;2185,291109
IRF-M 1;04/02/2005;2187,034839
IRF-M 1;09/02/2005;2188,566919
IRF-M 1;10/02/2005;2190,420435
IRF-M 1;11/02/2005;2192,340273
IRF-M 1;14/02/2005;2192,298585
IRF-M 1;15/02/2005;2193,785183
IRF-M 1;16/02/2005;2195,412942
IRF-M 1;17/02/2005;2197,442604
IRF-M 1;18/02/2005;2198,782028
IRF-M 1;21/02/2005;2200,151505
IRF-M 1;22/02/2005;2201,296856
IRF-M 1;23/02/2005;2202,724606
IRF-M 1;24/02/2005;2205,859633
IRF-M 1;25/02/2005;2207,271227
IRF-M 1;28/02/2005;2208,851448
IRF-M 1;01/03/2005;2210,165122
IRF-M 1;02/03/2005;2211,407035
IRF-M 1;03/03/2005;2213,595952
IRF-M 1;04/03/2005;2215,377968
IRF-M 1;07/03/2005;2217,009196
IRF-M 1;08/03/2005;2218,512661
IRF-M 1;09/03/2005;2219,90793
IRF-M 1;10/03/2005;2221,182976
IRF-M 1;11/03/2005;2223,00558
IRF-M 1;14/03/2005;2224,161992
IRF-M 1;15/03/2005;2225,495487
IRF-M 1;16/03/2005;2227,2063
IRF-M 1;17/03/2005;2226,329322
IRF-M 1;18/03/2005;2227,184332
IRF-M 1;21/03/2005;2227,846813
IRF-M 1;22/03/2005;2229,948262
IRF-M 1;23/03/2005;2231,107574
IRF-M 1;24/03/2005;2233,916605
IRF-M 1;28/03/2005;2235,555742
IRF-M 1;29/03/2005;2237,11035
IRF-M 1;30/03/2005;2238,745439
IRF-M 1;31/03/2005;2240,142958
IRF-M 1;01/04/2005;2241,437934
IRF-M 1;04/04/2005;2242,739518
IRF-M 1;05/04/2005;2243,562305
IRF-M 1;06/04/2005;2246,451763
IRF-M 1;07/04/2005;2248,751087
IRF-M 1;08/04/2005;2248,856553
IRF-M 1;11/04/2005;2250,307568
IRF-M 1;12/04/2005;2252,143829
IRF-M 1;13/04/2005;2254,545238
IRF-M 1;14/04/2005;2256,379118
IRF-M 1;15/04/2005;2257,72484
IRF-M 1;18/04/2005;2259,964274
IRF-M 1;19/04/2005;2261,43431
IRF-M 1;20/04/2005;2262,578685
IRF-M 1;22/04/2005;2263,246442
IRF-M 1;25/04/2005;2264,853395
IRF-M 1;26/04/2005;2266,142672
IRF-M 1;27/04/2005;2268,790993
IRF-M 1;28/04/2005;2269,972659
IRF-M 1;29/04/2005;2271,599642
IRF-M 1;02/05/2005;2273,164163
IRF-M 1;03/05/2005;2275,070999
IRF-M 1;04/05/2005;2277,083703
IRF-M 1;05/05/2005;2278,534329
IRF-M 1;06/05/2005;2280,358112
IRF-M 1;09/05/2005;2282,537651
IRF-M 1;10/05/2005;2283,617554
IRF-M 1;11/05/2005;2285,342211
IRF-M 1;12/05/2005;2286,435469
IRF-M 1;13/05/2005;2287,77524
IRF-M 1;16/05/2005;2289,642546
IRF-M 1;17/05/2005;2291,805995
IRF-M 1;18/05/2005;2293,788002
IRF-M 1;19/05/2005;2294,054844
IRF-M 1;20/05/2005;2295,808787
IRF-M 1;23/05/2005;2297,176852
IRF-M 1;24/05/2005;2298,636005
IRF-M 1;25/05/2005;2301,12827
IRF-M 1;27/05/2005;2303,10268
IRF-M 1;30/05/2005;2304,852327
IRF-M 1;31/05/2005;2306,683318
IRF-M 1;01/06/2005;2308,747139
IRF-M 1;02/06/2005;2310,412551
IRF-M 1;03/06/2005;2311,883056
IRF-M 1;06/06/2005;2313,020072
IRF-M 1;07/06/2005;2314,635385
IRF-M 1;08/06/2005;2316,506883
IRF-M 1;09/06/2005;2317,827701
IRF-M 1;10/06/2005;2320,591485
IRF-M 1;13/06/2005;2322,983058
IRF-M 1;14/06/2005;2324,761144
IRF-M 1;15/06/2005;2326,198781
IRF-M 1;16/06/2005;2328,163164
IRF-M 1;17/06/2005;2329,842562
IRF-M 1;20/06/2005;2331,395047
IRF-M 1;21/06/2005;2333,15434
IRF-M 1;22/06/2005;2334,761957
IRF-M 1;23/06/2005;2336,428703
IRF-M 1;24/06/2005;2338,080037
IRF-M 1;27/06/2005;2339,832831
IRF-M 1;28/06/2005;2341,585681
IRF-M 1;29/06/2005;2343,394111
IRF-M 1;30/06/2005;2345,35888
IRF-M 1;01/07/2005;2347,169393
IRF-M 1;04/07/2005;2348,754417
IRF-M 1;05/07/2005;2349,948063
IRF-M 1;06/07/2005;2351,346583
IRF-M 1;07/07/2005;2353,48373
IRF-M 1;08/07/2005;2354,931125
IRF-M 1;11/07/2005;2356,787134
IRF-M 1;12/07/2005;2358,637204
IRF-M 1;13/07/2005;2360,259916
IRF-M 1;14/07/2005;2362,022761
IRF-M 1;15/07/2005;2363,518448
IRF-M 1;18/07/2005;2365,334699
IRF-M 1;19/07/2005;2367,173073
IRF-M 1;20/07/2005;2369,084704
IRF-M 1;21/07/2005;2370,575621
IRF-M 1;22/07/2005;2371,640393
IRF-M 1;25/07/2005;2371,873974
IRF-M 1;26/07/2005;2373,936944
IRF-M 1;27/07/2005;2376,071221
IRF-M 1;28/07/2005;2377,541143
IRF-M 1;29/07/2005;2378,953264
IRF-M 1;01/08/2005;2380,403617
IRF-M 1;02/08/2005;2382,516688
IRF-M 1;03/08/2005;2384,582931
IRF-M 1;04/08/2005;2386,080858
IRF-M 1;05/08/2005;2387,995624
IRF-M 1;08/08/2005;2389,851264
IRF-M 1;09/08/2005;2391,622991
IRF-M 1;10/08/2005;2394,030758
IRF-M 1;11/08/2005;2394,579386
IRF-M 1;12/08/2005;2395,90997
IRF-M 1;15/08/2005;2398,619541
IRF-M 1;16/08/2005;2400,649607
IRF-M 1;17/08/2005;2402,542997
IRF-M 1;18/08/2005;2403,039868
IRF-M 1;19/08/2005;2402,538602
IRF-M 1;22/08/2005;2404,867604
IRF-M 1;23/08/2005;2406,143428
IRF-M 1;24/08/2005;2408,063054
IRF-M 1;25/08/2005;2410,572529
IRF-M 1;26/08/2005;2412,106525
IRF-M 1;29/08/2005;2414,175629
IRF-M 1;30/08/2005;2415,533654
IRF-M 1;31/08/2005;2417,095775
IRF-M 1;01/09/2005;2418,405114
IRF-M 1;02/09/2005;2420,727623
IRF-M 1;05/09/2005;2422,626508
IRF-M 1;06/09/2005;2424,775958
IRF-M 1;08/09/2005;2427,147266
IRF-M 1;09/09/2005;2428,914254
IRF-M 1;12/09/2005;2430,545782
IRF-M 1;13/09/2005;2432,375266
IRF-M 1;14/09/2005;2433,847047
IRF-M 1;15/09/2005;2435,011859
IRF-M 1;16/09/2005;2436,643283
IRF-M 1;19/09/2005;2438,391784
IRF-M 1;20/09/2005;2440,22571
IRF-M 1;21/09/2005;2442,424474
IRF-M 1;22/09/2005;2444,191578
IRF-M 1;23/09/2005;2445,934125
IRF-M 1;26/09/2005;2447,728915
IRF-M 1;27/09/2005;2449,297171
IRF-M 1;28/09/2005;2451,112036
IRF-M 1;29/09/2005;2453,001141
IRF-M 1;30/09/2005;2454,684324
IRF-M 1;03/10/2005;2456,520177
IRF-M 1;04/10/2005;2458,138363
IRF-M 1;05/10/2005;2460,488611
IRF-M 1;06/10/2005;2461,155764
IRF-M 1;07/10/2005;2463,369674
IRF-M 1;10/10/2005;2464,990564
IRF-M 1;11/10/2005;2466,985435
IRF-M 1;13/10/2005;2467,476462
IRF-M 1;14/10/2005;2469,769506
IRF-M 1;17/10/2005;2471,937583
IRF-M 1;18/10/2005;2473,605663
IRF-M 1;19/10/2005;2475,013085
IRF-M 1;20/10/2005;2479,191684
IRF-M 1;21/10/2005;2480,817479
IRF-M 1;24/10/2005;2482,558214
IRF-M 1;25/10/2005;2484,696706
IRF-M 1;26/10/2005;2486,705368
IRF-M 1;27/10/2005;2488,039382
IRF-M 1;28/10/2005;2489,912711
IRF-M 1;31/10/2005;2491,661212
IRF-M 1;01/11/2005;2493,774854
IRF-M 1;03/11/2005;2495,864711
IRF-M 1;04/11/2005;2497,754339
IRF-M 1;07/11/2005;2499,937408
IRF-M 1;08/11/2005;2502,12903
IRF-M 1;09/11/2005;2504,581258
IRF-M 1;10/11/2005;2506,401269
IRF-M 1;11/11/2005;2508,092916
IRF-M 1;14/11/2005;2508,993021
IRF-M 1;16/11/2005;2511,241627
IRF-M 1;17/11/2005;2513,348964
IRF-M 1;18/11/2005;2515,447274
IRF-M 1;21/11/2005;2517,651633
IRF-M 1;22/11/2005;2519,578011
IRF-M 1;23/11/2005;2521,527629
IRF-M 1;24/11/2005;2523,134249
IRF-M 1;25/11/2005;2524,633603
IRF-M 1;28/11/2005;2526,290952
IRF-M 1;29/11/2005;2528,09716
IRF-M 1;30/11/2005;2531,106335
IRF-M 1;01/12/2005;2532,91266
IRF-M 1;02/12/2005;2534,787529
IRF-M 1;05/12/2005;2536,571189
IRF-M 1;06/12/2005;2537,901267
IRF-M 1;07/12/2005;2539,655526
IRF-M 1;08/12/2005;2541,285443
IRF-M 1;09/12/2005;2543,447673
IRF-M 1;12/12/2005;2544,948162
IRF-M 1;13/12/2005;2546,770795
IRF-M 1;14/12/2005;2548,645644
IRF-M 1;15/12/2005;2550,639354
IRF-M 1;16/12/2005;2552,003027
IRF-M 1;19/12/2005;2553,531892
IRF-M 1;20/12/2005;2555,432929
IRF-M 1;21/12/2005;2557,234989
IRF-M 1;22/12/2005;2558,6414
IRF-M 1;23/12/2005;2560,405252
IRF-M 1;26/12/2005;2562,081824
IRF-M 1;27/12/2005;2563,76037
IRF-M 1;28/12/2005;2565,193698
IRF-M 1;29/12/2005;2567,010835
IRF-M 1;30/12/2005;2568,64741
IRF-M 1;02/01/2006;2570,425465
IRF-M 1;03/01/2006;2572,30793
IRF-M 1;04/01/2006;2574,306073
IRF-M 1;05/01/2006;2575,879857
IRF-M 1;06/01/2006;2577,799519
IRF-M 1;09/01/2006;2579,843248
IRF-M 1;10/01/2006;2582,924557
IRF-M 1;11/01/2006;2584,622713
IRF-M 1;12/01/2006;2586,582031
IRF-M 1;13/01/2006;2588,80181
IRF-M 1;16/01/2006;2591,111643
IRF-M 1;17/01/2006;2593,077868
IRF-M 1;18/01/2006;2594,312509
IRF-M 1;19/01/2006;2597,907451
IRF-M 1;20/01/2006;2599,902169
IRF-M 1;23/01/2006;2601,085707
IRF-M 1;24/01/2006;2602,358856
IRF-M 1;25/01/2006;2603,984144
IRF-M 1;26/01/2006;2605,672754
IRF-M 1;27/01/2006;2607,563359
IRF-M 1;30/01/2006;2609,041397
IRF-M 1;31/01/2006;2610,863416
IRF-M 1;01/02/2006;2612,566476
IRF-M 1;02/02/2006;2614,539222
IRF-M 1;03/02/2006;2616,975358
IRF-M 1;06/02/2006;2619,252343
IRF-M 1;07/02/2006;2620,440617
IRF-M 1;08/02/2006;2622,422426
IRF-M 1;09/02/2006;2623,941409
IRF-M 1;10/02/2006;2625,847012
IRF-M 1;13/02/2006;2627,938496
IRF-M 1;14/02/2006;2629,713354
IRF-M 1;15/02/2006;2631,522114
IRF-M 1;16/02/2006;2633,63623
IRF-M 1;17/02/2006;2636,225929
IRF-M 1;20/02/2006;2638,371031
IRF-M 1;21/02/2006;2639,619421
IRF-M 1;22/02/2006;2641,732873
IRF-M 1;23/02/2006;2643,682655
IRF-M 1;24/02/2006;2645,273589
IRF-M 1;01/03/2006;2647,505466
IRF-M 1;02/03/2006;2649,461515
IRF-M 1;03/03/2006;2651,316882
IRF-M 1;06/03/2006;2652,926421
IRF-M 1;07/03/2006;2654,05843
IRF-M 1;08/03/2006;2655,141193
IRF-M 1;09/03/2006;2657,75988
IRF-M 1;10/03/2006;2660,099734
IRF-M 1;13/03/2006;2662,30652
IRF-M 1;14/03/2006;2664,084974
IRF-M 1;15/03/2006;2666,144416
IRF-M 1;16/03/2006;2667,374948
IRF-M 1;17/03/2006;2668,597907
IRF-M 1;20/03/2006;2669,910507
IRF-M 1;21/03/2006;2670,874354
IRF-M 1;22/03/2006;2672,861878
IRF-M 1;23/03/2006;2674,271784
IRF-M 1;24/03/2006;2675,837444
IRF-M 1;27/03/2006;2677,087894
IRF-M 1;28/03/2006;2678,850362
IRF-M 1;29/03/2006;2680,679735
IRF-M 1;30/03/2006;2682,837367
IRF-M 1;31/03/2006;2684,677915
IRF-M 1;03/04/2006;2687,014531
IRF-M 1;04/04/2006;2688,85342
IRF-M 1;05/04/2006;2690,862127
IRF-M 1;06/04/2006;2692,414096
IRF-M 1;07/04/2006;2692,807327
IRF-M 1;10/04/2006;2693,554666
IRF-M 1;11/04/2006;2695,979065
IRF-M 1;12/04/2006;2698,54971
IRF-M 1;13/04/2006;2700,476605
IRF-M 1;17/04/2006;2702,143429
IRF-M 1;18/04/2006;2704,462427
IRF-M 1;19/04/2006;2706,486193
IRF-M 1;20/04/2006;2707,338856
IRF-M 1;24/04/2006;2708,318136
IRF-M 1;25/04/2006;2709,925143
IRF-M 1;26/04/2006;2711,947644
IRF-M 1;27/04/2006;2712,451744
IRF-M 1;28/04/2006;2714,351365
IRF-M 1;02/05/2006;2716,394452
IRF-M 1;03/05/2006;2717,682643
IRF-M 1;04/05/2006;2719,14033
IRF-M 1;05/05/2006;2720,45203
IRF-M 1;08/05/2006;2722,059634
IRF-M 1;09/05/2006;2723,91658
IRF-M 1;10/05/2006;2725,486049
IRF-M 1;11/05/2006;2726,610456
IRF-M 1;12/05/2006;2727,687435
IRF-M 1;15/05/2006;2728,943687
IRF-M 1;16/05/2006;2730,9092
IRF-M 1;17/05/2006;2731,775034
IRF-M 1;18/05/2006;2733,607919
IRF-M 1;19/05/2006;2734,692154
IRF-M 1;22/05/2006;2734,468229
IRF-M 1;23/05/2006;2735,216279
IRF-M 1;24/05/2006;2730,586538
IRF-M 1;25/05/2006;2736,221792
IRF-M 1;26/05/2006;2739,764187
IRF-M 1;29/05/2006;2739,998981
IRF-M 1;30/05/2006;2740,142737
IRF-M 1;31/05/2006;2743,465616
IRF-M 1;01/06/2006;2746,467151
IRF-M 1;02/06/2006;2747,789143
IRF-M 1;05/06/2006;2749,607207
IRF-M 1;06/06/2006;2751,044813
IRF-M 1;07/06/2006;2752,882489
IRF-M 1;08/06/2006;2754,951403
IRF-M 1;09/06/2006;2756,964793
IRF-M 1;12/06/2006;2758,317628
IRF-M 1;13/06/2006;2759,749259
IRF-M 1;14/06/2006;2761,698221
IRF-M 1;16/06/2006;2763,946297
IRF-M 1;19/06/2006;2765,399469
IRF-M 1;20/06/2006;2767,131536
IRF-M 1;21/06/2006;2769,035435
IRF-M 1;22/06/2006;2770,45876
IRF-M 1;23/06/2006;2772,12964
IRF-M 1;26/06/2006;2774,020944
IRF-M 1;27/06/2006;2775,605022
IRF-M 1;28/06/2006;2777,470133
IRF-M 1;29/06/2006;2779,830894
IRF-M 1;30/06/2006;2781,368485
IRF-M 1;03/07/2006;2783,217911
IRF-M 1;04/07/2006;2785,147019
IRF-M 1;05/07/2006;2785,6403
IRF-M 1;06/07/2006;2787,920582
IRF-M 1;07/07/2006;2790,05212
IRF-M 1;10/07/2006;2792,185648
IRF-M 1;11/07/2006;2793,530139
IRF-M 1;12/07/2006;2794,948281
IRF-M 1;13/07/2006;2796,218645
IRF-M 1;14/07/2006;2798,143008
IRF-M 1;17/07/2006;2800,595538
IRF-M 1;18/07/2006;2802,325628
IRF-M 1;19/07/2006;2804,425253
IRF-M 1;20/07/2006;2806,408573
IRF-M 1;21/07/2006;2807,719135
IRF-M 1;24/07/2006;2809,568676
IRF-M 1;25/07/2006;2811,060967
IRF-M 1;26/07/2006;2812,695204
IRF-M 1;27/07/2006;2813,565737
IRF-M 1;28/07/2006;2815,276611
IRF-M 1;31/07/2006;2816,698531
IRF-M 1;01/08/2006;2818,018087
IRF-M 1;02/08/2006;2819,622248
IRF-M 1;03/08/2006;2821,323243
IRF-M 1;04/08/2006;2823,125842
IRF-M 1;07/08/2006;2824,93604
IRF-M 1;08/08/2006;2826,718586
IRF-M 1;09/08/2006;2828,105766
IRF-M 1;10/08/2006;2829,646725
IRF-M 1;11/08/2006;2831,168935
IRF-M 1;14/08/2006;2832,631686
IRF-M 1;15/08/2006;2834,235996
IRF-M 1;16/08/2006;2836,044862
IRF-M 1;17/08/2006;2837,775066
IRF-M 1;18/08/2006;2839,274681
IRF-M 1;21/08/2006;2841,110532
IRF-M 1;22/08/2006;2842,775092
IRF-M 1;23/08/2006;2844,031595
IRF-M 1;24/08/2006;2845,505483
IRF-M 1;25/08/2006;2847,476256
IRF-M 1;28/08/2006;2849,292966
IRF-M 1;29/08/2006;2851,193046
IRF-M 1;30/08/2006;2852,839705
IRF-M 1;31/08/2006;2856,560635
IRF-M 1;01/09/2006;2858,453335
IRF-M 1;04/09/2006;2860,384001
IRF-M 1;05/09/2006;2861,856027
IRF-M 1;06/09/2006;2864,015435
IRF-M 1;08/09/2006;2866,162339
IRF-M 1;11/09/2006;2867,454529
IRF-M 1;12/09/2006;2869,187078
IRF-M 1;13/09/2006;2870,789654
IRF-M 1;14/09/2006;2872,346089
IRF-M 1;15/09/2006;2874,262173
IRF-M 1;18/09/2006;2876,038757
IRF-M 1;19/09/2006;2877,470408
IRF-M 1;20/09/2006;2878,625295
IRF-M 1;21/09/2006;2879,37876
IRF-M 1;22/09/2006;2881,620027
IRF-M 1;25/09/2006;2883,338651
IRF-M 1;26/09/2006;2885,090826
IRF-M 1;27/09/2006;2886,68401
IRF-M 1;28/09/2006;2888,269854
IRF-M 1;29/09/2006;2889,854015
IRF-M 1;02/10/2006;2891,885668
IRF-M 1;03/10/2006;2893,454357
IRF-M 1;04/10/2006;2895,316411
IRF-M 1;05/10/2006;2896,866351
IRF-M 1;06/10/2006;2898,318188
IRF-M 1;09/10/2006;2900,540274
IRF-M 1;10/10/2006;2902,214215
IRF-M 1;11/10/2006;2903,604875
IRF-M 1;13/10/2006;2905,651529
IRF-M 1;16/10/2006;2906,959385
IRF-M 1;17/10/2006;2908,184673
IRF-M 1;18/10/2006;2909,580028
IRF-M 1;19/10/2006;2911,804642
IRF-M 1;20/10/2006;2913,324795
IRF-M 1;23/10/2006;2915,153267
IRF-M 1;24/10/2006;2916,640278
IRF-M 1;25/10/2006;2918,974983
IRF-M 1;26/10/2006;2920,383426
IRF-M 1;27/10/2006;2922,162013
IRF-M 1;30/10/2006;2923,916166
IRF-M 1;31/10/2006;2925,495338
IRF-M 1;01/11/2006;2927,245128
IRF-M 1;03/11/2006;2928,693206
IRF-M 1;06/11/2006;2930,079544
IRF-M 1;07/11/2006;2931,601093
IRF-M 1;08/11/2006;2932,779383
IRF-M 1;09/11/2006;2934,024821
IRF-M 1;10/11/2006;2935,386378
IRF-M 1;13/11/2006;2936,866855
IRF-M 1;14/11/2006;2938,937668
IRF-M 1;16/11/2006;2940,389937
IRF-M 1;17/11/2006;2941,384735
IRF-M 1;20/11/2006;2942,838798
IRF-M 1;21/11/2006;2944,499525
IRF-M 1;22/11/2006;2946,171643
IRF-M 1;23/11/2006;2947,649137
IRF-M 1;24/11/2006;2949,330806
IRF-M 1;27/11/2006;2950,824894
IRF-M 1;28/11/2006;2952,683692
IRF-M 1;29/11/2006;2954,205553
IRF-M 1;30/11/2006;2956,824284
IRF-M 1;01/12/2006;2958,481629
IRF-M 1;04/12/2006;2959,796574
IRF-M 1;05/12/2006;2961,839944
IRF-M 1;06/12/2006;2963,389504
IRF-M 1;07/12/2006;2965,284981
IRF-M 1;08/12/2006;2966,973643
IRF-M 1;11/12/2006;2968,506727
IRF-M 1;12/12/2006;2969,709668
IRF-M 1;13/12/2006;2971,257242
IRF-M 1;14/12/2006;2972,808829
IRF-M 1;15/12/2006;2974,405234
IRF-M 1;18/12/2006;2976,073366
IRF-M 1;19/12/2006;2977,318084
IRF-M 1;20/12/2006;2978,786366
IRF-M 1;21/12/2006;2980,158736
IRF-M 1;22/12/2006;2981,57636
IRF-M 1;26/12/2006;2983,412171
IRF-M 1;27/12/2006;2985,054456
IRF-M 1;28/12/2006;2986,707049
IRF-M 1;29/12/2006;2988,13612
IRF-M 1;02/01/2007;2989,820561
IRF-M 1;03/01/2007;2991,403987
IRF-M 1;04/01/2007;2992,018999
IRF-M 1;05/01/2007;2992,624663
IRF-M 1;08/01/2007;2993,621541
IRF-M 1;09/01/2007;2995,227419
IRF-M 1;10/01/2007;2996,793466
IRF-M 1;11/01/2007;2998,422096
IRF-M 1;12/01/2007;2999,706648
IRF-M 1;15/01/2007;3000,631243
IRF-M 1;16/01/2007;3002,727862
IRF-M 1;17/01/2007;3004,528665
IRF-M 1;18/01/2007;3006,28372
IRF-M 1;19/01/2007;3007,588696
IRF-M 1;22/01/2007;3009,285984
IRF-M 1;23/01/2007;3010,551909
IRF-M 1;24/01/2007;3011,387705
IRF-M 1;25/01/2007;3012,807564
IRF-M 1;26/01/2007;3013,674444
IRF-M 1;29/01/2007;3015,330939
IRF-M 1;30/01/2007;3016,989641
IRF-M 1;31/01/2007;3018,863049
IRF-M 1;01/02/2007;3020,263973
IRF-M 1;02/02/2007;3021,667565
IRF-M 1;05/02/2007;3023,42949
IRF-M 1;06/02/2007;3025,331212
IRF-M 1;07/02/2007;3027,094428
IRF-M 1;08/02/2007;3028,665442
IRF-M 1;09/02/2007;3030,447828
IRF-M 1;12/02/2007;3032,139561
IRF-M 1;13/02/2007;3033,688777
IRF-M 1;14/02/2007;3035,6373
IRF-M 1;15/02/2007;3037,433565
IRF-M 1;16/02/2007;3038,888687
IRF-M 1;21/02/2007;3040,76813
IRF-M 1;22/02/2007;3041,97736
IRF-M 1;23/02/2007;3043,139224
IRF-M 1;26/02/2007;3044,749775
IRF-M 1;27/02/2007;3045,421087
IRF-M 1;28/02/2007;3046,575551
IRF-M 1;01/03/2007;3047,808685
IRF-M 1;02/03/2007;3049,856549
IRF-M 1;05/03/2007;3051,073318
IRF-M 1;06/03/2007;3053,215711
IRF-M 1;07/03/2007;3055,203796
IRF-M 1;08/03/2007;3055,935143
IRF-M 1;09/03/2007;3057,543928
IRF-M 1;12/03/2007;3059,370328
IRF-M 1;13/03/2007;3060,629802
IRF-M 1;14/03/2007;3062,205919
IRF-M 1;15/03/2007;3063,536814
IRF-M 1;16/03/2007;3064,870454
IRF-M 1;19/03/2007;3066,316227
IRF-M 1;20/03/2007;3067,736291
IRF-M 1;21/03/2007;3069,34876
IRF-M 1;22/03/2007;3070,755433
IRF-M 1;23/03/2007;3072,187213
IRF-M 1;26/03/2007;3073,622864
IRF-M 1;27/03/2007;3075,016989
IRF-M 1;28/03/2007;3076,483201
IRF-M 1;29/03/2007;3077,991058
IRF-M 1;30/03/2007;3080,028837
IRF-M 1;02/04/2007;3081,500322
IRF-M 1;03/04/2007;3083,272191
IRF-M 1;04/04/2007;3084,623389
IRF-M 1;05/04/2007;3086,318013
IRF-M 1;09/04/2007;3088,06834
IRF-M 1;10/04/2007;3089,674341
IRF-M 1;11/04/2007;3090,737115
IRF-M 1;12/04/2007;3091,727811
IRF-M 1;13/04/2007;3093,578222
IRF-M 1;16/04/2007;3095,38648
IRF-M 1;17/04/2007;3097,043235
IRF-M 1;18/04/2007;3098,964406
IRF-M 1;19/04/2007;3103,268337
IRF-M 1;20/04/2007;3105,312099
IRF-M 1;23/04/2007;3106,580271
IRF-M 1;24/04/2007;3107,537541
IRF-M 1;25/04/2007;3109,672066
IRF-M 1;26/04/2007;3110,600955
IRF-M 1;27/04/2007;3112,040897
IRF-M 1;30/04/2007;3113,438653
